Epoch,Loss,IOU_Train,IOU_Val,Time
130,0.095533,0.7668,0.4658,41.01
131,0.096140,0.7659,0.2383,40.93
132,0.095209,0.7671,0.1905,40.94
133,0.094468,0.7685,0.3311,40.97
134,0.095028,0.7681,0.3195,40.96
135,0.093516,0.7702,0.4365,40.95
136,0.093062,0.7711,0.3762,40.94
137,0.093294,0.7712,0.2101,40.95
138,0.092542,0.7723,0.2679,40.93
139,0.091536,0.7739,0.3817,40.94
140,0.091596,0.7738,0.2938,40.95
141,0.091303,0.7746,0.4211,40.95
142,0.090729,0.7755,0.2598,40.95
143,0.089781,0.7773,0.4197,40.95
144,0.089934,0.7770,0.3816,40.95
145,0.089156,0.7783,0.4587,40.93
146,0.088844,0.7786,0.3635,40.93
147,0.088259,0.7800,0.3814,40.94
148,0.088281,0.7797,0.3510,40.95
149,0.087690,0.7810,0.4533,40.96
150,0.087117,0.7819,0.2887,40.95
151,0.086681,0.7829,0.3682,40.93
152,0.086131,0.7838,0.4706,40.95
153,0.086265,0.7836,0.2396,41.01
154,0.085541,0.7849,0.1484,40.93
155,0.085272,0.7855,0.2735,40.93
156,0.084523,0.7868,0.3287,40.96
157,0.084191,0.7875,0.3039,40.96
158,0.083832,0.7882,0.3814,40.91
159,0.083676,0.7886,0.4333,41.01
160,0.083110,0.7894,0.3471,40.98
161,0.082716,0.7903,0.3645,40.96
162,0.082355,0.7910,0.3297,41.00
163,0.081875,0.7921,0.2115,40.97
164,0.081705,0.7921,0.2873,40.99
165,0.081164,0.7932,0.4079,41.02
166,0.081059,0.7933,0.3986,41.05
167,0.080674,0.7945,0.2127,40.98
168,0.080057,0.7953,0.3491,41.22
169,0.079821,0.7959,0.4922,40.96
170,0.079292,0.7970,0.3720,40.94
171,0.078781,0.7980,0.3466,40.99
172,0.078877,0.7978,0.3827,40.94
173,0.077947,0.7995,0.4301,40.95
174,0.078019,0.7996,0.4276,40.95
175,0.077596,0.8001,0.4449,40.96
176,0.077581,0.8002,0.4617,40.98
177,0.076904,0.8014,0.4228,41.12
178,0.076431,0.8025,0.2999,40.98
179,0.076200,0.8029,0.3061,40.98
180,0.075824,0.8037,0.2741,40.97
181,0.075358,0.8048,0.2353,40.95
182,0.075472,0.8045,0.2987,40.96
183,0.074950,0.8056,0.3965,40.95
184,0.074622,0.8063,0.4355,40.97
185,0.074411,0.8066,0.2889,40.99
186,0.073916,0.8075,0.4367,41.02
187,0.073485,0.8087,0.3876,41.06
188,0.073531,0.8084,0.2621,40.96
189,0.073048,0.8097,0.3802,40.99
190,0.072261,0.8108,0.3422,41.03
191,0.072480,0.8105,0.3660,40.96
192,0.072558,0.8107,0.2538,40.95
193,0.071583,0.8123,0.4259,40.93
194,0.071697,0.8123,0.4185,40.93
195,0.071439,0.8128,0.4788,40.97
196,0.070939,0.8140,0.3918,40.97
197,0.070715,0.8143,0.3541,40.93
198,0.070327,0.8150,0.3670,40.93
199,0.070108,0.8157,0.2204,40.92
200,0.069745,0.8162,0.3627,40.96
201,0.069332,0.8172,0.3111,41.34
202,0.069173,0.8174,0.3536,40.94
203,0.068917,0.8180,0.4434,40.92
204,0.068568,0.8190,0.3215,41.04
205,0.068299,0.8195,0.2811,40.94
206,0.068061,0.8198,0.3341,40.97
207,0.067770,0.8205,0.4135,41.00
208,0.067397,0.8213,0.2358,40.95
209,0.067373,0.8213,0.2290,40.94
210,0.066870,0.8223,0.3650,40.98
211,0.066615,0.8230,0.3508,40.94
212,0.066516,0.8234,0.4460,40.95
213,0.065914,0.8245,0.3295,40.94
214,0.065718,0.8250,0.2133,40.95
215,0.065615,0.8251,0.2713,41.01
216,0.065261,0.8260,0.4515,40.91
217,0.065045,0.8266,0.4774,40.92
218,0.064667,0.8273,0.3069,40.92
219,0.064485,0.8277,0.3349,40.92
220,0.064230,0.8281,0.2548,40.93
221,0.063751,0.8293,0.4783,40.96
222,0.063580,0.8300,0.4526,42.13
223,0.063521,0.8299,0.2940,41.12
224,0.063100,0.8309,0.2708,41.06
225,0.062946,0.8314,0.4283,40.99
226,0.062755,0.8317,0.3481,40.99
227,0.062633,0.8322,0.4265,40.98
228,0.062191,0.8329,0.3895,40.98
229,0.061919,0.8336,0.3968,40.98
230,0.062171,0.8332,0.3505,40.97
231,0.061384,0.8350,0.3582,40.95
232,0.061091,0.8356,0.4154,41.00
233,0.061255,0.8353,0.3920,40.98
234,0.060894,0.8361,0.3132,41.00
235,0.060461,0.8370,0.3215,41.00
236,0.060641,0.8368,0.4315,40.99
237,0.059966,0.8382,0.3491,40.99
238,0.059883,0.8382,0.3902,40.98
239,0.059677,0.8389,0.3811,40.97
240,0.059399,0.8396,0.3510,41.01
241,0.059121,0.8403,0.3272,41.01
242,0.059016,0.8407,0.2641,40.97
243,0.058709,0.8413,0.4454,40.95
244,0.058438,0.8420,0.2812,40.95
245,0.058378,0.8421,0.1824,41.04
246,0.057933,0.8430,0.2507,41.00
247,0.058053,0.8428,0.3749,41.13
248,0.057594,0.8439,0.2946,41.01
249,0.057560,0.8443,0.3219,41.03
250,0.056940,0.8453,0.2850,41.00
251,0.056819,0.8458,0.3602,41.00
252,0.056948,0.8456,0.2218,41.07
253,0.056400,0.8467,0.3138,40.96
254,0.056253,0.8471,0.4792,40.97
255,0.056160,0.8474,0.2136,40.97
256,0.055929,0.8481,0.3530,40.95
257,0.055648,0.8487,0.3744,40.95
258,0.055525,0.8491,0.4642,40.96
259,0.055184,0.8499,0.4206,40.98
260,0.054840,0.8508,0.4563,40.98
261,0.054879,0.8506,0.4369,40.93
262,0.054694,0.8512,0.2556,40.94
263,0.054487,0.8517,0.2336,40.94
264,0.054288,0.8522,0.3647,40.93
265,0.054178,0.8522,0.3282,40.98
266,0.053887,0.8532,0.3725,40.95
267,0.053574,0.8538,0.4344,40.93
268,0.053477,0.8543,0.4113,40.95
269,0.053171,0.8551,0.4537,40.96
270,0.053102,0.8552,0.3280,40.96
271,0.052945,0.8556,0.3076,40.95
272,0.052701,0.8561,0.3919,40.94
273,0.052494,0.8569,0.3983,40.96
274,0.052392,0.8572,0.3469,40.94
275,0.052213,0.8577,0.4580,40.93
276,0.051777,0.8587,0.4307,40.90
277,0.051718,0.8589,0.4012,40.90
278,0.051491,0.8593,0.3483,40.93
279,0.051429,0.8597,0.1811,40.91
280,0.051122,0.8604,0.3797,40.90
281,0.051012,0.8609,0.3702,40.91
282,0.050875,0.8610,0.3749,40.91
283,0.050632,0.8618,0.3195,40.91
284,0.050492,0.8621,0.4106,40.92
285,0.050284,0.8628,0.4395,40.95
286,0.050055,0.8633,0.3475,40.91
287,0.049831,0.8639,0.3640,40.91
288,0.049487,0.8646,0.4089,40.91
289,0.049518,0.8648,0.3940,40.92
290,0.049177,0.8657,0.4225,40.96
291,0.049525,0.8649,0.4117,40.95
292,0.048809,0.8667,0.3000,40.94
293,0.048731,0.8667,0.4619,40.96
294,0.048529,0.8674,0.3561,40.93
295,0.048414,0.8678,0.3619,40.97
296,0.048426,0.8678,0.3303,40.99
297,0.048161,0.8683,0.3572,41.00
298,0.047911,0.8690,0.3362,40.97
299,0.047757,0.8694,0.3950,40.96
300,0.047667,0.8700,0.3488,40.96
301,0.047417,0.8705,0.3760,40.95
302,0.047220,0.8711,0.4604,40.94
303,0.047076,0.8714,0.3705,40.96
304,0.046881,0.8720,0.4314,41.01
305,0.046850,0.8722,0.4549,41.01
306,0.046611,0.8728,0.3485,40.99
307,0.046702,0.8727,0.2588,41.01
308,0.046287,0.8735,0.3803,41.00
309,0.045971,0.8744,0.4485,40.98
310,0.045889,0.8749,0.2711,40.98
311,0.045707,0.8753,0.4004,41.01
312,0.045759,0.8753,0.3119,41.01
313,0.045421,0.8761,0.4637,40.97
314,0.045427,0.8761,0.3821,41.00
315,0.045296,0.8766,0.3736,40.98
316,0.045081,0.8773,0.4004,41.19
317,0.044958,0.8775,0.2623,40.96
318,0.044814,0.8779,0.3621,40.99
319,0.044554,0.8786,0.3183,41.01
320,0.044493,0.8788,0.4047,40.96
321,0.044364,0.8793,0.3778,40.96
322,0.044161,0.8798,0.3116,40.96
323,0.044081,0.8800,0.4161,40.97
324,0.043966,0.8804,0.2763,40.97
325,0.043691,0.8812,0.4501,40.97
326,0.043686,0.8812,0.4041,40.92
327,0.043512,0.8817,0.3790,40.93
328,0.043295,0.8822,0.3921,40.95
329,0.043223,0.8825,0.3414,40.95
330,0.042978,0.8831,0.2571,40.94
331,0.042794,0.8837,0.3273,40.95
332,0.042617,0.8842,0.3239,40.98
333,0.042529,0.8844,0.2055,40.94
334,0.042571,0.8845,0.3140,40.94
335,0.042261,0.8853,0.4256,40.97
336,0.042176,0.8856,0.2791,40.93
337,0.042084,0.8858,0.2838,40.98
338,0.041841,0.8863,0.4234,40.95
339,0.041824,0.8864,0.3186,40.94
340,0.041656,0.8870,0.3144,40.97
341,0.041575,0.8876,0.2775,41.00
342,0.041298,0.8882,0.3354,40.97
343,0.041399,0.8878,0.2656,40.96
344,0.041274,0.8883,0.3381,40.96
345,0.041082,0.8887,0.2851,40.97
346,0.040876,0.8893,0.2298,40.96
347,0.040624,0.8901,0.2101,40.94
348,0.040872,0.8895,0.4273,41.04
349,0.040587,0.8902,0.4191,40.98
350,0.040240,0.8912,0.2311,40.96
351,0.040321,0.8911,0.3730,40.96
352,0.040195,0.8914,0.3807,40.98
353,0.040013,0.8919,0.4479,40.99
354,0.039721,0.8926,0.2597,41.00
355,0.039655,0.8929,0.4228,41.01
356,0.039886,0.8925,0.2531,40.99
357,0.039412,0.8937,0.2649,40.99
358,0.039336,0.8939,0.2641,41.00
359,0.039162,0.8943,0.4043,41.01
360,0.039174,0.8945,0.4930,41.05
361,0.038934,0.8950,0.1989,41.01
362,0.038742,0.8957,0.2725,41.00
363,0.038748,0.8957,0.3272,41.00
364,0.038895,0.8955,0.3614,41.00
365,0.038652,0.8959,0.3594,41.01
366,0.038440,0.8966,0.2359,41.00
367,0.038288,0.8970,0.3803,41.00
368,0.038306,0.8970,0.3243,41.00
369,0.038081,0.8975,0.3873,40.98
370,0.037914,0.8982,0.3613,40.97
371,0.037994,0.8981,0.3336,40.96
372,0.037647,0.8990,0.3254,40.97
373,0.037711,0.8988,0.3077,40.97
374,0.037660,0.8990,0.3210,40.99
375,0.037452,0.8995,0.4441,40.97
376,0.037181,0.9003,0.3394,40.97
377,0.037367,0.9001,0.4363,40.97
378,0.037164,0.9005,0.4303,40.98
379,0.037123,0.9007,0.3776,40.95
380,0.036719,0.9018,0.2834,40.96
381,0.036610,0.9021,0.3486,40.97
382,0.036682,0.9022,0.2218,40.99
383,0.036586,0.9022,0.3766,40.97
384,0.036501,0.9023,0.3780,40.97
385,0.036336,0.9029,0.3424,40.97
386,0.036175,0.9033,0.3857,41.00
387,0.035917,0.9041,0.2850,41.00
388,0.036031,0.9039,0.4139,40.99
389,0.035872,0.9043,0.3076,40.98
390,0.035688,0.9049,0.1917,41.39
391,0.035669,0.9047,0.4427,41.00
392,0.035577,0.9053,0.2856,41.02
393,0.035378,0.9059,0.2818,41.00
394,0.035432,0.9057,0.2696,41.01
395,0.035320,0.9060,0.3280,41.11
396,0.035251,0.9064,0.2887,40.99
397,0.035207,0.9065,0.2703,41.01
398,0.034984,0.9069,0.3118,41.00
399,0.034916,0.9072,0.2523,42.20
400,0.034758,0.9076,0.2565,40.99
401,0.034663,0.9080,0.3541,40.98
402,0.034647,0.9081,0.3503,41.02
403,0.034468,0.9086,0.4478,41.00
404,0.034445,0.9086,0.3787,40.96
405,0.034307,0.9091,0.2621,40.97
406,0.034104,0.9094,0.3229,40.98
407,0.034078,0.9097,0.2760,40.99
408,0.034013,0.9101,0.4013,40.96
409,0.033842,0.9105,0.2318,40.99
410,0.033687,0.9109,0.2585,41.10
411,0.033877,0.9106,0.2924,40.95
412,0.033729,0.9108,0.2889,40.96
413,0.033764,0.9106,0.4290,40.93
414,0.033406,0.9118,0.2893,40.94
415,0.033380,0.9119,0.2894,40.99
416,0.033312,0.9122,0.2568,40.97
417,0.033018,0.9128,0.3305,40.98
418,0.033150,0.9126,0.4081,40.99
419,0.033001,0.9130,0.3546,41.01
420,0.032925,0.9132,0.2448,41.00
421,0.032820,0.9136,0.3416,41.13
422,0.032814,0.9135,0.4262,41.00
423,0.032659,0.9140,0.2271,40.95
424,0.032614,0.9141,0.2761,40.96
425,0.032555,0.9144,0.4295,40.96
426,0.032393,0.9149,0.3266,40.97
427,0.032349,0.9150,0.4210,40.95
428,0.032273,0.9151,0.3253,40.97
429,0.032183,0.9154,0.2005,40.95
430,0.031959,0.9161,0.2377,40.95
431,0.031965,0.9161,0.3708,40.93
432,0.031874,0.9164,0.3641,40.96
433,0.031716,0.9168,0.3948,40.94
434,0.031547,0.9173,0.3373,41.01
435,0.031660,0.9170,0.3459,40.95
436,0.031638,0.9173,0.1946,40.96
437,0.031449,0.9177,0.4389,41.02
438,0.031317,0.9181,0.3749,41.00
439,0.031225,0.9182,0.3847,41.00
440,0.031043,0.9190,0.4553,41.05
441,0.031139,0.9187,0.2953,41.02
442,0.030968,0.9192,0.3100,41.01
443,0.030935,0.9193,0.2898,41.02
444,0.030927,0.9195,0.3289,41.01
445,0.030729,0.9198,0.4170,41.01
446,0.030830,0.9195,0.3178,41.01
447,0.030509,0.9205,0.3709,41.01
448,0.030429,0.9207,0.2108,40.99
449,0.030516,0.9205,0.2711,40.98
450,0.030278,0.9212,0.2796,40.97
451,0.030337,0.9210,0.4233,41.06
452,0.030245,0.9213,0.2980,41.01
453,0.030104,0.9216,0.1923,40.97
454,0.030010,0.9220,0.2718,40.98
455,0.030183,0.9216,0.3224,40.96
456,0.029846,0.9224,0.2322,41.02
457,0.029727,0.9228,0.4045,40.96
458,0.029712,0.9228,0.3669,40.98
459,0.029610,0.9232,0.3775,40.96
460,0.029631,0.9232,0.4096,40.99
461,0.029656,0.9232,0.3770,40.96
462,0.029657,0.9233,0.3216,40.97
463,0.029156,0.9245,0.2914,40.97
464,0.029288,0.9244,0.3560,40.98
465,0.029247,0.9245,0.3158,41.00
466,0.029178,0.9245,0.4479,41.01
467,0.029048,0.9250,0.4056,41.01
468,0.028947,0.9252,0.4374,41.00
469,0.028940,0.9252,0.3261,40.99
470,0.028810,0.9256,0.3392,40.97
471,0.028825,0.9256,0.3693,40.99
472,0.028735,0.9260,0.2936,41.02
473,0.028663,0.9262,0.2054,41.02
474,0.028478,0.9266,0.3008,41.01
475,0.028254,0.9271,0.3674,40.99
476,0.028413,0.9269,0.2348,40.98
477,0.028320,0.9272,0.3104,40.98
478,0.028372,0.9268,0.4707,40.98
479,0.028142,0.9277,0.2569,41.02
480,0.028336,0.9272,0.2526,41.01
481,0.028062,0.9280,0.3856,41.01
482,0.027939,0.9283,0.3887,40.99
483,0.027725,0.9289,0.1970,40.98
484,0.027641,0.9292,0.3099,41.00
485,0.027744,0.9288,0.3396,40.97
486,0.027672,0.9291,0.3385,40.97
487,0.027665,0.9289,0.4150,41.22
488,0.027489,0.9297,0.2484,41.01
489,0.027406,0.9299,0.3425,41.02
490,0.027394,0.9298,0.3302,40.99
491,0.027495,0.9295,0.3459,40.99
492,0.027366,0.9300,0.3704,40.97
493,0.027042,0.9308,0.3202,40.97
494,0.027014,0.9308,0.4310,41.01
495,0.027139,0.9307,0.3781,41.55
496,0.026892,0.9314,0.2787,41.01
497,0.026989,0.9312,0.2798,41.01
498,0.026867,0.9315,0.2599,41.00
499,0.026804,0.9317,0.2775,41.00
500,0.026763,0.9318,0.4049,40.98
501,0.026607,0.9323,0.3262,40.97
502,0.026595,0.9323,0.4125,40.99
503,0.026599,0.9322,0.3221,40.96
504,0.026602,0.9323,0.3815,40.97
505,0.026457,0.9326,0.2337,40.96
506,0.026341,0.9330,0.3357,41.01
507,0.026217,0.9334,0.1903,41.07
508,0.026122,0.9337,0.3036,41.00
509,0.026160,0.9335,0.3211,41.01
510,0.026109,0.9335,0.4340,41.00
511,0.026041,0.9338,0.3670,41.07
512,0.025960,0.9340,0.3119,40.98
513,0.025761,0.9346,0.3701,40.96
514,0.025885,0.9344,0.3822,40.97
515,0.025671,0.9349,0.3694,40.96
516,0.025701,0.9348,0.3461,40.97
517,0.025683,0.9349,0.2826,40.97
518,0.025411,0.9357,0.4321,40.97
519,0.025545,0.9353,0.3883,40.97
520,0.025440,0.9356,0.2267,40.98
521,0.025341,0.9358,0.3270,40.98
522,0.025352,0.9360,0.2905,41.00
523,0.025250,0.9362,0.3074,41.01
524,0.025263,0.9363,0.4089,40.99
525,0.025172,0.9364,0.3778,40.98
526,0.025205,0.9364,0.3062,41.00
527,0.025001,0.9368,0.3628,41.01
528,0.025204,0.9364,0.3195,41.06
529,0.024934,0.9371,0.3784,40.99
530,0.024863,0.9373,0.2102,40.99
531,0.024941,0.9370,0.3496,40.97
532,0.024721,0.9377,0.2296,40.96
533,0.024607,0.9380,0.2709,40.97
534,0.024780,0.9376,0.3376,40.97
535,0.024776,0.9377,0.2478,41.00
536,0.024652,0.9380,0.2773,41.00
537,0.024450,0.9386,0.3508,40.94
538,0.024449,0.9386,0.2550,40.93
539,0.024299,0.9389,0.3927,40.98
540,0.024235,0.9392,0.1833,40.95
541,0.024137,0.9394,0.3425,40.96
542,0.024253,0.9392,0.3327,41.07
543,0.024055,0.9397,0.2430,41.25
544,0.024222,0.9392,0.3741,40.96
545,0.024046,0.9397,0.3395,40.98
546,0.023864,0.9402,0.3338,41.11
547,0.023833,0.9403,0.3988,40.95
548,0.023892,0.9402,0.2840,40.93
549,0.023890,0.9402,0.3710,40.93
550,0.023631,0.9408,0.2879,40.92
551,0.023661,0.9408,0.3912,40.97
552,0.023617,0.9409,0.3307,40.97
553,0.023440,0.9414,0.4145,41.00
554,0.023297,0.9419,0.4146,41.01
555,0.023385,0.9417,0.3218,41.00
556,0.023603,0.9412,0.3817,41.01
557,0.023205,0.9422,0.2621,40.96
558,0.023241,0.9420,0.2503,40.98
559,0.023296,0.9418,0.2672,40.96
560,0.023264,0.9420,0.2063,40.96
561,0.023058,0.9424,0.3909,40.96
562,0.023013,0.9427,0.3009,40.98
563,0.023056,0.9425,0.2447,40.99
564,0.023048,0.9426,0.3056,41.00
565,0.022898,0.9431,0.2968,40.99
566,0.022862,0.9431,0.2624,40.99
567,0.022923,0.9430,0.2491,41.16
568,0.022653,0.9438,0.2268,40.95
569,0.022778,0.9435,0.2147,40.96
570,0.022526,0.9441,0.4593,40.98
571,0.022658,0.9438,0.4664,40.97
572,0.022452,0.9443,0.3445,41.05
573,0.022583,0.9439,0.3322,40.97
574,0.022599,0.9439,0.2849,40.96
575,0.022442,0.9443,0.5117,40.96
576,0.022424,0.9444,0.2183,40.98
577,0.022426,0.9445,0.1826,40.99
578,0.022316,0.9447,0.2685,40.99
579,0.022205,0.9451,0.2604,40.98
580,0.022244,0.9450,0.4888,40.98
581,0.022097,0.9453,0.3753,41.02
582,0.022078,0.9454,0.3952,41.00
583,0.022163,0.9451,0.2314,40.99
584,0.022090,0.9455,0.2880,40.99
585,0.021968,0.9457,0.2569,40.99
586,0.021971,0.9457,0.3347,40.97
587,0.021801,0.9462,0.3954,40.95
588,0.021853,0.9460,0.4256,40.94
589,0.021850,0.9462,0.3571,40.94
590,0.021640,0.9467,0.4268,40.98
591,0.021682,0.9466,0.2513,40.91
592,0.021674,0.9464,0.4117,40.99
593,0.021569,0.9467,0.3444,40.93
594,0.021375,0.9473,0.3280,40.96
595,0.021373,0.9474,0.3549,40.95
596,0.021239,0.9478,0.2923,41.07
597,0.021326,0.9475,0.4004,40.92
598,0.021306,0.9477,0.2695,40.92
599,0.021231,0.9478,0.2927,40.92
600,0.021130,0.9482,0.3906,40.91
601,0.021126,0.9482,0.3070,40.93
602,0.021168,0.9480,0.3837,40.93
603,0.021098,0.9483,0.4055,40.94
604,0.021021,0.9484,0.3988,40.94
605,0.020975,0.9486,0.3848,40.94
606,0.020934,0.9487,0.2393,40.95
607,0.020848,0.9489,0.3215,40.96
608,0.020893,0.9487,0.3632,40.95
609,0.020874,0.9488,0.3935,40.98
610,0.020796,0.9491,0.2553,40.97
611,0.020731,0.9493,0.2547,40.95
612,0.020742,0.9492,0.4315,41.18
613,0.020675,0.9494,0.3263,40.95
614,0.020553,0.9497,0.4863,40.96
615,0.020633,0.9496,0.3213,40.97
616,0.020435,0.9500,0.3272,40.96
617,0.020510,0.9499,0.4100,40.98
618,0.020489,0.9500,0.2300,41.01
619,0.020430,0.9502,0.4266,41.01
620,0.020550,0.9499,0.2302,41.00
621,0.020267,0.9505,0.1604,41.00
622,0.020208,0.9507,0.3511,40.99
623,0.020191,0.9508,0.3356,41.00
624,0.020225,0.9507,0.2374,41.09
625,0.020135,0.9509,0.4118,41.01
626,0.020218,0.9506,0.3117,40.96
627,0.020050,0.9511,0.2562,41.04
628,0.019956,0.9515,0.2683,40.94
629,0.019882,0.9516,0.3878,41.01
630,0.019862,0.9517,0.4084,40.92
631,0.019856,0.9518,0.3676,40.92
632,0.019891,0.9516,0.2943,40.92
633,0.019684,0.9523,0.3095,40.92
634,0.019910,0.9515,0.4028,40.93
635,0.019531,0.9527,0.3536,40.97
636,0.019473,0.9528,0.3057,40.99
637,0.019652,0.9523,0.3986,40.94
638,0.019542,0.9526,0.3306,40.95
639,0.019589,0.9525,0.3419,40.98
640,0.019589,0.9525,0.2935,41.08
641,0.019579,0.9525,0.3515,40.96
642,0.019328,0.9531,0.3125,40.96
643,0.019372,0.9530,0.2129,40.96
644,0.019274,0.9534,0.4154,40.97
645,0.019268,0.9533,0.3071,40.96
646,0.019384,0.9532,0.3600,40.96
647,0.019173,0.9536,0.1900,40.98
648,0.018998,0.9541,0.3851,40.99
649,0.019111,0.9539,0.3709,40.97
650,0.019008,0.9542,0.2864,40.91
651,0.019057,0.9539,0.3790,40.93
652,0.019187,0.9536,0.3428,40.95
653,0.019039,0.9538,0.3847,40.98
654,0.018974,0.9541,0.2933,40.93
655,0.018960,0.9543,0.3654,40.92
656,0.018941,0.9543,0.1878,40.93
657,0.018788,0.9547,0.2558,41.03
658,0.018774,0.9547,0.3049,40.96
659,0.018738,0.9549,0.2367,40.97
660,0.018704,0.9550,0.2567,40.95
661,0.018729,0.9549,0.2607,41.00
662,0.018844,0.9547,0.2552,40.94
663,0.018595,0.9553,0.2723,41.00
