Epoch,IOU_Train,IOU_Val
121,0.7552,0.3680
122,0.7520,0.4263
123,0.7562,0.3923
124,0.7539,0.4151
125,0.7571,0.4412
126,0.7544,0.4448
127,0.7570,0.3234
128,0.7575,0.4667
129,0.7569,0.4071
130,0.7578,0.5144
131,0.7605,0.3642
132,0.7610,0.3304
133,0.7621,0.4072
134,0.7623,0.5117
135,0.7637,0.3991
136,0.7637,0.4409
137,0.7648,0.4934
138,0.7662,0.4475
139,0.7657,0.4718
140,0.7666,0.5230
141,0.7685,0.5157
142,0.7678,0.4935
143,0.7699,0.4785
144,0.7711,0.5093
145,0.7713,0.5311
146,0.7720,0.4384
147,0.7728,0.4507
148,0.7736,0.5006
149,0.7749,0.4801
150,0.7746,0.5386
151,0.7758,0.5371
152,0.7770,0.4731
153,0.7767,0.4275
154,0.7781,0.5437
155,0.7789,0.4727
156,0.7794,0.4989
157,0.7796,0.5339
158,0.7814,0.5406
159,0.7814,0.5225
160,0.7814,0.4298
161,0.7828,0.5092
162,0.7833,0.5056
163,0.7832,0.3397
164,0.7841,0.5156
165,0.7854,0.4639
166,0.7851,0.4544
167,0.7867,0.4098
168,0.7864,0.3659
169,0.7873,0.3774
170,0.7877,0.5353
171,0.7886,0.5039
172,0.7895,0.3647
173,0.7895,0.4934
174,0.7903,0.4364
175,0.7906,0.4933
176,0.7917,0.4853
177,0.7920,0.3647
178,0.7928,0.4627
179,0.7930,0.4132
180,0.7932,0.5291
181,0.7944,0.4257
182,0.7949,0.4978
183,0.7955,0.4149
184,0.7962,0.5031
185,0.7963,0.4464
186,0.7970,0.4999
187,0.7973,0.3788
188,0.7984,0.5091
189,0.7988,0.5298
190,0.7987,0.2933
191,0.7992,0.3919
192,0.8000,0.5152
193,0.8008,0.3987
194,0.8013,0.5034
195,0.8014,0.5178
196,0.8019,0.2813
197,0.8032,0.5217
198,0.8029,0.5234
199,0.8039,0.3893
200,0.8046,0.3890
201,0.8043,0.3715
202,0.8052,0.3556
203,0.8056,0.4819
204,0.8060,0.5129
205,0.8066,0.4735
206,0.8073,0.4834
207,0.8074,0.5149
208,0.8079,0.4228
209,0.8088,0.5045
210,0.8089,0.4362
211,0.8088,0.4500
212,0.8096,0.5235
213,0.8107,0.4906
214,0.8105,0.4741
215,0.8109,0.4606
216,0.8116,0.4621
217,0.8116,0.2952
218,0.8125,0.4780
219,0.8128,0.4695
220,0.8131,0.4798
221,0.8140,0.5141
222,0.8142,0.5294
223,0.8148,0.5269
224,0.8154,0.5167
225,0.8157,0.4502
226,0.8161,0.5194
227,0.8161,0.5124
228,0.8167,0.4351
229,0.8173,0.3457
230,0.8179,0.4449
231,0.8184,0.3294
232,0.8187,0.4454
233,0.8186,0.5257
234,0.8195,0.3960
235,0.8197,0.4578
236,0.8200,0.4914
237,0.8205,0.5046
238,0.8208,0.5009
239,0.8210,0.4901
240,0.8216,0.5204
241,0.8224,0.5140
242,0.8226,0.3996
243,0.8234,0.3872
244,0.8233,0.4764
245,0.8236,0.2257
246,0.8242,0.4554
247,0.8246,0.5117
248,0.8250,0.3752
249,0.8252,0.3869
250,0.8262,0.4660
251,0.8257,0.4368
252,0.8268,0.4964
253,0.8267,0.3202
254,0.8279,0.5034
255,0.8278,0.3777
256,0.8278,0.5015
257,0.8284,0.4616
258,0.8290,0.3893
259,0.8291,0.5126
260,0.8299,0.3750
261,0.8302,0.5136
262,0.8303,0.4766
263,0.8312,0.4335
264,0.8314,0.4007
265,0.8319,0.4882
266,0.8320,0.4424
267,0.8326,0.2235
268,0.8331,0.4214
269,0.8327,0.4658
270,0.8337,0.4973
271,0.8341,0.5042
272,0.8342,0.5027
273,0.8346,0.4710
274,0.8353,0.2789
275,0.8353,0.5021
276,0.8361,0.3404
277,0.8363,0.5156
278,0.8362,0.4950
279,0.8373,0.5036
280,0.8370,0.4272
281,0.8376,0.3120
282,0.8374,0.4606
283,0.8386,0.4380
284,0.8387,0.4873
285,0.8397,0.4733
286,0.8395,0.4982
287,0.8398,0.4543
288,0.8401,0.4856
289,0.8404,0.3843
290,0.8406,0.4652
291,0.8413,0.4200
292,0.8411,0.4956
293,0.8421,0.4698
294,0.8427,0.3978
295,0.8430,0.4670
296,0.8424,0.5291
297,0.8434,0.4896
298,0.8437,0.4996
299,0.8443,0.4607
300,0.8431,0.4513
301,0.8449,0.4830
302,0.8455,0.4388
303,0.8454,0.3008
304,0.8457,0.3172
305,0.8457,0.4981
306,0.8467,0.4573
307,0.8466,0.4334
308,0.8471,0.4295
309,0.8477,0.5108
310,0.8479,0.3773
311,0.8480,0.4617
312,0.8486,0.4080
313,0.8490,0.3233
314,0.8491,0.4433
315,0.8498,0.4675
316,0.8499,0.4734
317,0.8504,0.3698
318,0.8507,0.4625
319,0.8510,0.4761
320,0.8511,0.4759
321,0.8522,0.4052
322,0.8516,0.4951
323,0.8518,0.3875
324,0.8530,0.4855
325,0.8528,0.4767
326,0.8529,0.4666
327,0.8530,0.4810
328,0.8534,0.4536
329,0.8538,0.4945
330,0.8543,0.3486
331,0.8541,0.2267
332,0.8555,0.4780
333,0.8556,0.4649
334,0.8553,0.5160
335,0.8556,0.4458
336,0.8562,0.3485
337,0.8566,0.5276
338,0.8573,0.3515
339,0.8574,0.5089
340,0.8572,0.4735
341,0.8577,0.2959
342,0.8582,0.3839
343,0.8579,0.4906
344,0.8589,0.2375
345,0.8592,0.5262
346,0.8593,0.4077
347,0.8594,0.4599
348,0.8603,0.4580
349,0.8602,0.3907
350,0.8604,0.3754
351,0.8613,0.4118
352,0.8614,0.4944
353,0.8618,0.4943
354,0.8610,0.3635
355,0.8623,0.4529
356,0.8619,0.3867
357,0.8625,0.3174
358,0.8629,0.4476
359,0.8627,0.3390
360,0.8638,0.4843
361,0.8633,0.4230
362,0.8641,0.4558
363,0.8642,0.2922
364,0.8646,0.4833
365,0.8650,0.3908
366,0.8658,0.4521
367,0.8653,0.3623
368,0.8661,0.4328
369,0.8660,0.4954
370,0.8667,0.4900
371,0.8668,0.3111
372,0.8670,0.4689
373,0.8672,0.5082
374,0.8673,0.4028
375,0.8678,0.5147
376,0.8684,0.4441
377,0.8682,0.3520
378,0.8686,0.3894
379,0.8689,0.4083
380,0.8694,0.5351
381,0.8693,0.3403
382,0.8699,0.4867
383,0.8702,0.3679
384,0.8702,0.5324
385,0.8707,0.4552
386,0.8706,0.3766
387,0.8713,0.3695
388,0.8717,0.5147
389,0.8713,0.4777
390,0.8720,0.4807
391,0.8715,0.4904
392,0.8719,0.4501
393,0.8727,0.4873
394,0.8731,0.4402
395,0.8729,0.4056
396,0.8733,0.4225
397,0.8737,0.4295
398,0.8739,0.3909
399,0.8747,0.4874
400,0.8739,0.4274
401,0.8743,0.4700
402,0.8749,0.4594
403,0.8756,0.5006
404,0.8749,0.4903
405,0.8756,0.3315
406,0.8762,0.4929
407,0.8762,0.3952
408,0.8765,0.4185
409,0.8766,0.3772
410,0.8766,0.5190
411,0.8770,0.4480
412,0.8782,0.3683
413,0.8774,0.5013
414,0.8781,0.4392
415,0.8783,0.5051
416,0.8786,0.3867
417,0.8787,0.2508
418,0.8790,0.4529
419,0.8792,0.4749
420,0.8793,0.4522
421,0.8794,0.4482
422,0.8797,0.4960
423,0.8796,0.3644
424,0.8803,0.4944
425,0.8804,0.4427
426,0.8811,0.4070
427,0.8816,0.4919
428,0.8814,0.3698
429,0.8812,0.4963
430,0.8817,0.4545
431,0.8821,0.4382
432,0.8815,0.4988
433,0.8822,0.5021
434,0.8823,0.3606
435,0.8830,0.4396
436,0.8831,0.4458
437,0.8832,0.4992
438,0.8836,0.3648
439,0.8834,0.4646
440,0.8839,0.4686
441,0.8838,0.4331
442,0.8845,0.4599
443,0.8851,0.3696
444,0.8847,0.4188
445,0.8849,0.4488
446,0.8850,0.4851
447,0.8857,0.4819
448,0.8853,0.4808
449,0.8865,0.4375
450,0.8859,0.3053
451,0.8864,0.5029
452,0.8863,0.5143
453,0.8871,0.3889
454,0.8868,0.3898
455,0.8872,0.4141
456,0.8876,0.4881
457,0.8879,0.3469
458,0.8881,0.4839
459,0.8877,0.3959
460,0.8882,0.4591
461,0.8884,0.4955
462,0.8886,0.4532
463,0.8888,0.4165
464,0.8893,0.4711
465,0.8895,0.3865
466,0.8892,0.4538
467,0.8889,0.4657
468,0.8901,0.4179
469,0.8899,0.3947
470,0.8907,0.4876
471,0.8906,0.3847
472,0.8904,0.4327
473,0.8908,0.4825
474,0.8910,0.3156
475,0.8909,0.4990
476,0.8916,0.5028
477,0.8918,0.3856
478,0.8922,0.4291
479,0.8917,0.4786
480,0.8919,0.4713
481,0.8924,0.4551
482,0.8930,0.4703
483,0.8930,0.5055
484,0.8931,0.3738
485,0.8934,0.3952
486,0.8935,0.4664
487,0.8935,0.4194
488,0.8938,0.3111
489,0.8939,0.3412
490,0.8943,0.3931
491,0.8945,0.5038
492,0.8942,0.5001
493,0.8948,0.4632
494,0.8953,0.3758
495,0.8950,0.4264
496,0.8947,0.3418
497,0.8954,0.4674
498,0.8952,0.4745
499,0.8959,0.4934
500,0.8963,0.4242
501,0.8961,0.4040
502,0.8962,0.3920
503,0.8964,0.4300
504,0.8963,0.4027
505,0.8972,0.5054
506,0.8976,0.4521
507,0.8968,0.4115
508,0.8969,0.3624
509,0.8979,0.3809
510,0.8974,0.3894
511,0.8981,0.5015
512,0.8982,0.5057
513,0.8980,0.4163
514,0.8986,0.5006
515,0.8986,0.5084
516,0.8987,0.4061
517,0.8991,0.3105
518,0.8992,0.3949
519,0.8995,0.4320
520,0.8994,0.4209
521,0.8994,0.4909
522,0.9002,0.3778
523,0.8998,0.5174
524,0.9005,0.3671
525,0.9004,0.4469
526,0.9001,0.4695
527,0.9006,0.4373
528,0.9003,0.4659
529,0.9005,0.4871
530,0.9016,0.4467
531,0.9008,0.4292
532,0.9010,0.4525
533,0.9015,0.3706
534,0.9017,0.4027
535,0.9018,0.2281
536,0.9020,0.4571
537,0.9027,0.4649
538,0.9030,0.4849
539,0.9025,0.3689
540,0.9028,0.4150
541,0.9027,0.4281
542,0.9029,0.4557
543,0.9034,0.3999
544,0.9032,0.4183
545,0.9035,0.4557
546,0.9031,0.4906
547,0.9041,0.3847
548,0.9042,0.3654
549,0.9042,0.3927
550,0.9042,0.4606
551,0.9047,0.3746
552,0.9044,0.4535
553,0.9049,0.4850
554,0.9051,0.4660
555,0.9049,0.5114
556,0.9050,0.4834
557,0.9053,0.5089
558,0.9052,0.4694
559,0.9054,0.4315
560,0.9059,0.4753
561,0.9060,0.4744
562,0.9060,0.4134
563,0.9060,0.4462
564,0.9065,0.4154
565,0.9070,0.3913
566,0.9064,0.4660
567,0.9070,0.3984
568,0.9073,0.5037
569,0.9075,0.3724
570,0.9073,0.3859
571,0.9070,0.3963
572,0.9078,0.3750
573,0.9079,0.4753
574,0.9075,0.4192
575,0.9081,0.3911
576,0.9084,0.3911
577,0.9079,0.3547
578,0.9085,0.4142
579,0.9085,0.3664
580,0.9083,0.4703
581,0.9086,0.4498
582,0.9096,0.3813
583,0.9095,0.3957
584,0.9090,0.4970
585,0.9093,0.4653
586,0.9090,0.4910
587,0.9099,0.4906
588,0.9101,0.5007
589,0.9102,0.4775
590,0.9098,0.4990
591,0.9102,0.4788
592,0.9099,0.4365
593,0.9103,0.3756
594,0.9103,0.4418
595,0.9104,0.3338
596,0.9107,0.3958
597,0.9106,0.4108
598,0.9112,0.4275
599,0.9115,0.4145
600,0.9117,0.4804
601,0.9116,0.4955
602,0.9119,0.5055
603,0.9120,0.2854
604,0.9112,0.4584
605,0.9115,0.3152
606,0.9116,0.4424
607,0.9122,0.4298
608,0.9131,0.4207
609,0.9124,0.3585
610,0.9127,0.4541
611,0.9126,0.4771
612,0.9128,0.4313
613,0.9128,0.5031
614,0.9132,0.4538
615,0.9136,0.4765
616,0.9134,0.5166
617,0.9142,0.4405
618,0.9136,0.4736
619,0.9136,0.5043
620,0.9141,0.3847
621,0.9145,0.4967
622,0.9141,0.4423
623,0.9140,0.4352
624,0.9145,0.4980
625,0.9149,0.3800
626,0.9144,0.4348
627,0.9149,0.4852
628,0.9149,0.4678
629,0.9149,0.4578
630,0.9149,0.4699
631,0.9153,0.4520
632,0.9150,0.4468
633,0.9151,0.4149
634,0.9156,0.4530
635,0.9159,0.4561
636,0.9153,0.4828
637,0.9158,0.3903
638,0.9160,0.4368
639,0.9164,0.3223
640,0.9164,0.4279
641,0.9161,0.5004
642,0.9164,0.4604
643,0.9165,0.4322
644,0.9167,0.4684
645,0.9166,0.3913
646,0.9173,0.4476
647,0.9168,0.4875
648,0.9174,0.5030
649,0.9176,0.3779
650,0.9176,0.4342
651,0.9175,0.3599
652,0.9175,0.3855
653,0.9177,0.4663
654,0.9181,0.4753
655,0.9178,0.4292
656,0.9172,0.2704
657,0.9178,0.2455
658,0.9184,0.3266
659,0.9182,0.4614
660,0.9182,0.4934
661,0.9186,0.3733
662,0.9188,0.4998
663,0.9185,0.4686
664,0.9192,0.3730
665,0.9192,0.4755
666,0.9195,0.4580
667,0.9195,0.4571
668,0.9193,0.4353
669,0.9200,0.4485
670,0.9201,0.3855
671,0.9199,0.3830
672,0.9201,0.4146
673,0.9206,0.4057
674,0.9199,0.2879
675,0.9201,0.4476
676,0.9207,0.5074
677,0.9206,0.4528
678,0.9204,0.3520
679,0.9205,0.4792
680,0.9207,0.5097
681,0.9207,0.3007
682,0.9209,0.4988
683,0.9208,0.5134
684,0.9213,0.4157
685,0.9212,0.5145
686,0.9209,0.4919
687,0.9214,0.4722
688,0.9213,0.3920
689,0.9216,0.4396
690,0.9218,0.4603
691,0.9218,0.4988
692,0.9217,0.4028
693,0.9222,0.3638
694,0.9222,0.4022
695,0.9216,0.4847
696,0.9232,0.4977
697,0.9225,0.3740
698,0.9227,0.4384
699,0.9223,0.3341
700,0.9230,0.3524
701,0.9232,0.4566
702,0.9231,0.4828
703,0.9232,0.3907
704,0.9234,0.4855
705,0.9226,0.3723
706,0.9234,0.4000
707,0.9233,0.4389
708,0.9235,0.4937
709,0.9237,0.4855
710,0.9234,0.3875
711,0.9238,0.4904
712,0.9242,0.4598
713,0.9238,0.4472
714,0.9240,0.4295
715,0.9240,0.4677
716,0.9247,0.4779
717,0.9244,0.4620
718,0.9251,0.4114
719,0.9248,0.4580
720,0.9248,0.5085
721,0.9246,0.2604
722,0.9249,0.3781
723,0.9252,0.4674
724,0.9250,0.3463
725,0.9257,0.4333
726,0.9256,0.4702
727,0.9259,0.4706
728,0.9255,0.4182
729,0.9253,0.4956
730,0.9256,0.4011
731,0.9253,0.4034
732,0.9255,0.4327
733,0.9261,0.4214
734,0.9258,0.4476
735,0.9263,0.3335
736,0.9263,0.3649
737,0.9262,0.3870
738,0.9263,0.4001
739,0.9261,0.3519
740,0.9265,0.4656
741,0.9266,0.4956
742,0.9269,0.4364
743,0.9269,0.4877
744,0.9269,0.4273
745,0.9264,0.3929
746,0.9270,0.3032
747,0.9274,0.4705
748,0.9273,0.4430
749,0.9276,0.4583
750,0.9275,0.3773
751,0.9271,0.4422
752,0.9281,0.4712
753,0.9280,0.4863
754,0.9280,0.3866
755,0.9277,0.5264
756,0.9280,0.4577
757,0.9279,0.4457
758,0.9279,0.3316
759,0.9280,0.4844
760,0.9281,0.3324
761,0.9282,0.5032
762,0.9287,0.4426
763,0.9283,0.4510
764,0.9291,0.3571
765,0.9286,0.3100
766,0.9285,0.3981
767,0.9287,0.4255
768,0.9289,0.4219
769,0.9291,0.4497
770,0.9288,0.4195
771,0.9293,0.2512
772,0.9293,0.4071
773,0.9289,0.4306
774,0.9287,0.3798
775,0.9299,0.4406
776,0.9299,0.3215
777,0.9297,0.4623
778,0.9300,0.4184
779,0.9295,0.4572
780,0.9296,0.3545
781,0.9301,0.4338
782,0.9298,0.4770
783,0.9302,0.4033
784,0.9303,0.4648
785,0.9300,0.4489
786,0.9303,0.4714
787,0.9308,0.4273
788,0.9303,0.3962
789,0.9304,0.4389
790,0.9312,0.4346
791,0.9309,0.4968
792,0.9306,0.4971
793,0.9313,0.4573
794,0.9311,0.4041
795,0.9314,0.3741
796,0.9311,0.4390
797,0.9315,0.4748
798,0.9312,0.2763
799,0.9315,0.5159
800,0.9317,0.4726
801,0.9316,0.4496
802,0.9316,0.3866
803,0.9317,0.2419
804,0.9316,0.4639
805,0.9315,0.3094
806,0.9315,0.4090
807,0.9320,0.5117
808,0.9324,0.4454
809,0.9315,0.2215
810,0.9325,0.4785
811,0.9329,0.4596
812,0.9319,0.4805
813,0.9323,0.4978
814,0.9328,0.3799
815,0.9325,0.4569
816,0.9326,0.4359
817,0.9326,0.5005
818,0.9324,0.4803
819,0.9331,0.4850
820,0.9333,0.4113
821,0.9327,0.3971
822,0.9333,0.4088
823,0.9333,0.3346
824,0.9338,0.3706
825,0.9334,0.4982
826,0.9334,0.3726
827,0.9331,0.4631
828,0.9335,0.4532
829,0.9339,0.5209
830,0.9336,0.3853
831,0.9335,0.3765
832,0.9340,0.4468
833,0.9344,0.4519
834,0.9343,0.3657
835,0.9340,0.3550
836,0.9345,0.4413
837,0.9341,0.3692
838,0.9343,0.3348
839,0.9339,0.4556
840,0.9345,0.5040
841,0.9343,0.3702
842,0.9343,0.3250
843,0.9340,0.3619
844,0.9349,0.3596
845,0.9346,0.5030
846,0.9350,0.3057
847,0.9349,0.4852
848,0.9349,0.4502
849,0.9349,0.4658
850,0.9350,0.4640
851,0.9349,0.4881
852,0.9350,0.4799
853,0.9354,0.3514
854,0.9354,0.4817
855,0.9357,0.3036
856,0.9357,0.4118
857,0.9358,0.4877
858,0.9353,0.4595
859,0.9360,0.3746
860,0.9358,0.4849
861,0.9359,0.3820
862,0.9354,0.3455
863,0.9361,0.3937
864,0.9358,0.4737
865,0.9360,0.4856
866,0.9362,0.4734
867,0.9360,0.3116
868,0.9359,0.2646
869,0.9365,0.3667
870,0.9369,0.4497
871,0.9366,0.4892
872,0.9367,0.2835
873,0.9366,0.4692
874,0.9366,0.4628
875,0.9363,0.4409
876,0.9367,0.3826
877,0.9363,0.4774
878,0.9374,0.3059
879,0.9372,0.4970
880,0.9374,0.3429
881,0.9370,0.2948
882,0.9374,0.4152
883,0.9376,0.4021
884,0.9371,0.3243
885,0.9369,0.4187
886,0.9376,0.4122
887,0.9372,0.4914
888,0.9374,0.3129
889,0.9375,0.5174
890,0.9378,0.4817
891,0.9375,0.4956
892,0.9378,0.4903
893,0.9380,0.1916
894,0.9380,0.4073
895,0.9377,0.4112
896,0.9384,0.4201
897,0.9380,0.4490
898,0.9382,0.4083
899,0.9384,0.4578
900,0.9388,0.3933
901,0.9386,0.4662
902,0.9380,0.4432
903,0.9385,0.4744
904,0.9385,0.4004
905,0.9387,0.4363
906,0.9389,0.3805
907,0.9387,0.3516
908,0.9385,0.4397
909,0.9391,0.4798
910,0.9386,0.4261
911,0.9387,0.4476
912,0.9394,0.4584
913,0.9391,0.4887
914,0.9391,0.4477
915,0.9390,0.4968
916,0.9393,0.3123
917,0.9393,0.4176
918,0.9397,0.3299
919,0.9394,0.4726
920,0.9397,0.4226
921,0.9394,0.4093
922,0.9398,0.5038
923,0.9396,0.4803
924,0.9397,0.3990
925,0.9399,0.4539
926,0.9395,0.4387
927,0.9402,0.4049
928,0.9403,0.4254
929,0.9400,0.4322
930,0.9402,0.4506
931,0.9404,0.4512
932,0.9407,0.4182
933,0.9403,0.3558
934,0.9407,0.3719
935,0.9409,0.3772
936,0.9405,0.3938
937,0.9406,0.4076
938,0.9408,0.4646
939,0.9405,0.4537
940,0.9409,0.4925
941,0.9405,0.4015
942,0.9411,0.4961
943,0.9412,0.4690
944,0.9409,0.4506
945,0.9409,0.4930
946,0.9412,0.4597
947,0.9412,0.3950
948,0.9412,0.4506
949,0.9406,0.4649
950,0.9414,0.3547
951,0.9412,0.4759
952,0.9411,0.4634
953,0.9416,0.4576
954,0.9412,0.4141
955,0.9413,0.4616
956,0.9417,0.4773
957,0.9417,0.4792
958,0.9418,0.3308
959,0.9419,0.4148
960,0.9421,0.4117
961,0.9419,0.4748
962,0.9417,0.3920
963,0.9421,0.4192
964,0.9422,0.3072
965,0.9420,0.4688
966,0.9423,0.4493
967,0.9424,0.4164
968,0.9421,0.3778
969,0.9417,0.4173
970,0.9425,0.2493
971,0.9424,0.3899
972,0.9428,0.3429
973,0.9425,0.3304
974,0.9422,0.4703
975,0.9428,0.3763
976,0.9427,0.4395
977,0.9428,0.4663
978,0.9425,0.4056
979,0.9424,0.3456
980,0.9427,0.4251
981,0.9430,0.4100
982,0.9423,0.4480
983,0.9427,0.3509
984,0.9433,0.4673
985,0.9433,0.3358
986,0.9431,0.4918
987,0.9433,0.4582
988,0.9431,0.4655
989,0.9433,0.4417
990,0.9431,0.2960
991,0.9432,0.3314
992,0.9434,0.3915
993,0.9431,0.4493
994,0.9436,0.4647
995,0.9439,0.4780
996,0.9434,0.4584
997,0.9439,0.3866
998,0.9440,0.4141
999,0.9438,0.5116
