Epoch,Loss,IOU_Train,IOU_Val,Time
135,0.096816,0.7637,0.3991,41.11
136,0.097006,0.7637,0.4409,41.00
137,0.096216,0.7648,0.4934,41.16
138,0.095386,0.7662,0.4475,41.10
139,0.095709,0.7657,0.4718,41.18
140,0.095143,0.7666,0.5230,42.28
141,0.094150,0.7685,0.5157,41.38
142,0.094867,0.7678,0.4935,41.11
143,0.093355,0.7699,0.4785,41.16
144,0.092794,0.7711,0.5093,41.10
145,0.092552,0.7713,0.5311,42.48
146,0.092273,0.7720,0.4384,41.35
147,0.091729,0.7728,0.4507,41.36
148,0.091334,0.7736,0.5006,41.09
149,0.090689,0.7749,0.4801,42.25
150,0.090793,0.7746,0.5386,41.03
151,0.090100,0.7758,0.5371,41.19
152,0.089620,0.7770,0.4731,41.12
153,0.089696,0.7767,0.4275,41.14
154,0.089040,0.7781,0.5437,41.00
155,0.088584,0.7789,0.4727,41.22
156,0.088254,0.7794,0.4989,41.12
157,0.088174,0.7796,0.5339,42.11
158,0.087224,0.7814,0.5406,41.01
159,0.087297,0.7814,0.5225,41.13
160,0.087278,0.7814,0.4298,41.08
161,0.086524,0.7828,0.5092,41.12
162,0.086153,0.7833,0.5056,41.18
163,0.086196,0.7832,0.3397,41.29
164,0.085764,0.7841,0.5156,41.27
165,0.085091,0.7854,0.4639,41.26
166,0.085297,0.7851,0.4544,41.14
167,0.084279,0.7867,0.4098,41.35
168,0.084506,0.7864,0.3659,41.37
169,0.084082,0.7873,0.3774,40.99
170,0.083889,0.7877,0.5353,41.02
171,0.083504,0.7886,0.5039,41.19
172,0.082970,0.7895,0.3647,41.04
173,0.082913,0.7895,0.4934,40.96
174,0.082608,0.7903,0.4364,41.01
175,0.082427,0.7906,0.4933,41.04
176,0.081835,0.7917,0.4853,41.06
177,0.081623,0.7920,0.3647,41.04
178,0.081316,0.7928,0.4627,41.18
179,0.081171,0.7930,0.4132,41.13
180,0.081254,0.7932,0.5291,40.99
181,0.080490,0.7944,0.4257,41.06
182,0.080170,0.7949,0.4978,41.52
183,0.079923,0.7955,0.4149,42.18
184,0.079643,0.7962,0.5031,40.97
185,0.079409,0.7963,0.4464,41.13
186,0.079284,0.7970,0.4999,41.17
187,0.079127,0.7973,0.3788,41.01
188,0.078400,0.7984,0.5091,41.21
189,0.078367,0.7988,0.5298,41.11
190,0.078242,0.7987,0.2933,41.01
191,0.078053,0.7992,0.3919,41.07
192,0.077718,0.8000,0.5152,41.23
193,0.077266,0.8008,0.3987,42.27
194,0.077014,0.8013,0.5034,41.41
195,0.077011,0.8014,0.5178,40.99
196,0.076744,0.8019,0.2813,41.07
197,0.076068,0.8032,0.5217,40.98
198,0.076261,0.8029,0.5234,41.24
199,0.075722,0.8039,0.3893,41.05
200,0.075310,0.8046,0.3890,41.03
201,0.075562,0.8043,0.3715,42.52
202,0.075093,0.8052,0.3556,42.18
203,0.074902,0.8056,0.4819,41.20
204,0.074696,0.8060,0.5129,40.94
205,0.074418,0.8066,0.4735,41.12
206,0.074077,0.8073,0.4834,41.23
207,0.073851,0.8074,0.5149,41.17
208,0.073852,0.8079,0.4228,41.27
209,0.073416,0.8088,0.5045,41.15
210,0.073254,0.8089,0.4362,43.54
211,0.073392,0.8088,0.4500,43.78
212,0.072962,0.8096,0.5235,42.38
213,0.072533,0.8107,0.4906,43.57
214,0.072469,0.8105,0.4741,44.44
215,0.072395,0.8109,0.4606,41.41
216,0.072094,0.8116,0.4621,41.00
217,0.072024,0.8116,0.2952,41.11
218,0.071639,0.8125,0.4780,41.01
219,0.071370,0.8128,0.4695,40.83
220,0.071493,0.8131,0.4798,42.30
221,0.070986,0.8140,0.5141,41.26
222,0.070863,0.8142,0.5294,41.20
223,0.070511,0.8148,0.5269,41.22
224,0.070341,0.8154,0.5167,43.02
225,0.070124,0.8157,0.4502,41.10
226,0.070006,0.8161,0.5194,42.74
227,0.070094,0.8161,0.5124,40.98
228,0.069757,0.8167,0.4351,42.07
229,0.069453,0.8173,0.3457,42.36
230,0.069069,0.8179,0.4449,41.13
231,0.068988,0.8184,0.3294,41.54
232,0.068729,0.8187,0.4454,41.18
233,0.068754,0.8186,0.5257,41.54
234,0.068407,0.8195,0.3960,41.86
235,0.068369,0.8197,0.4578,42.67
236,0.068215,0.8200,0.4914,42.28
237,0.067953,0.8205,0.5046,41.31
238,0.067833,0.8208,0.5009,41.01
239,0.067836,0.8210,0.4901,41.80
240,0.067410,0.8216,0.5204,40.93
241,0.067069,0.8224,0.5140,41.87
242,0.067155,0.8226,0.3996,42.43
243,0.066639,0.8234,0.3872,41.39
244,0.066715,0.8233,0.4764,41.21
245,0.066619,0.8236,0.2257,42.28
246,0.066349,0.8242,0.4554,41.11
247,0.066168,0.8246,0.5117,41.04
248,0.066093,0.8250,0.3752,40.91
249,0.065942,0.8252,0.3869,41.33
250,0.065476,0.8262,0.4660,41.24
251,0.065649,0.8257,0.4368,41.16
252,0.065252,0.8268,0.4964,41.30
253,0.065280,0.8267,0.3202,41.68
254,0.064663,0.8279,0.5034,42.21
255,0.064728,0.8278,0.3777,42.22
256,0.064730,0.8278,0.5015,42.33
257,0.064546,0.8284,0.4616,42.28
258,0.064274,0.8290,0.3893,42.24
259,0.064190,0.8291,0.5126,42.35
260,0.063874,0.8299,0.3750,42.35
261,0.063760,0.8302,0.5136,41.36
262,0.063685,0.8303,0.4766,40.99
263,0.063317,0.8312,0.4335,41.72
264,0.063237,0.8314,0.4007,41.66
265,0.063018,0.8319,0.4882,41.95
266,0.063109,0.8320,0.4424,41.12
267,0.062775,0.8326,0.2235,41.61
268,0.062516,0.8331,0.4214,42.07
269,0.062792,0.8327,0.4658,41.48
270,0.062265,0.8337,0.4973,42.97
271,0.062090,0.8341,0.5042,41.59
272,0.061997,0.8342,0.5027,43.63
273,0.061944,0.8346,0.4710,41.68
274,0.061638,0.8353,0.2789,42.42
275,0.061624,0.8353,0.5021,42.17
276,0.061193,0.8361,0.3404,41.19
277,0.061230,0.8363,0.5156,41.10
278,0.061208,0.8362,0.4950,41.15
279,0.060841,0.8373,0.5036,41.04
280,0.060936,0.8370,0.4272,41.44
281,0.060729,0.8376,0.3120,40.98
282,0.060688,0.8374,0.4606,41.38
283,0.060282,0.8386,0.4380,40.88
284,0.060250,0.8387,0.4873,41.46
285,0.059818,0.8397,0.4733,41.08
286,0.059824,0.8395,0.4982,41.10
287,0.059785,0.8398,0.4543,41.01
288,0.059761,0.8401,0.4856,42.75
289,0.059587,0.8404,0.3843,43.71
290,0.059480,0.8406,0.4652,42.19
291,0.059223,0.8413,0.4200,41.33
292,0.059468,0.8411,0.4956,40.89
293,0.058855,0.8421,0.4698,41.12
294,0.058596,0.8427,0.3978,41.18
295,0.058560,0.8430,0.4670,41.51
296,0.058938,0.8424,0.5291,42.31
297,0.058296,0.8434,0.4896,41.07
298,0.058268,0.8437,0.4996,40.85
299,0.057964,0.8443,0.4607,42.21
300,0.058536,0.8431,0.4513,41.61
301,0.057739,0.8449,0.4830,40.90
302,0.057490,0.8455,0.4388,40.88
303,0.057638,0.8454,0.3008,40.83
304,0.057471,0.8457,0.3172,41.56
305,0.057476,0.8457,0.4981,42.19
306,0.057050,0.8467,0.4573,40.88
307,0.057165,0.8466,0.4334,41.14
308,0.056930,0.8471,0.4295,44.15
309,0.056708,0.8477,0.5108,41.71
310,0.056652,0.8479,0.3773,41.27
311,0.056613,0.8480,0.4617,41.46
312,0.056410,0.8486,0.4080,40.90
313,0.056187,0.8490,0.3233,40.89
314,0.056176,0.8491,0.4433,41.83
315,0.055860,0.8498,0.4675,41.03
316,0.055786,0.8499,0.4734,42.37
317,0.055593,0.8504,0.3698,41.55
318,0.055582,0.8507,0.4625,40.99
319,0.055426,0.8510,0.4761,43.11
320,0.055409,0.8511,0.4759,41.71
321,0.054921,0.8522,0.4052,41.25
322,0.055291,0.8516,0.4951,40.87
323,0.055175,0.8518,0.3875,42.72
324,0.054758,0.8530,0.4855,40.92
325,0.054743,0.8528,0.4767,40.91
326,0.054746,0.8529,0.4666,40.99
327,0.054566,0.8530,0.4810,41.28
328,0.054536,0.8534,0.4536,40.88
329,0.054416,0.8538,0.4945,40.92
330,0.054262,0.8543,0.3486,40.91
331,0.054304,0.8541,0.2267,41.05
332,0.053726,0.8555,0.4780,41.99
333,0.053679,0.8556,0.4649,41.14
334,0.053722,0.8553,0.5160,40.91
335,0.053675,0.8556,0.4458,41.48
336,0.053487,0.8562,0.3485,41.16
337,0.053372,0.8566,0.5276,41.19
338,0.053058,0.8573,0.3515,42.52
339,0.053136,0.8574,0.5089,40.89
340,0.053068,0.8572,0.4735,42.63
341,0.052894,0.8577,0.2959,40.87
342,0.052749,0.8582,0.3839,42.50
343,0.052864,0.8579,0.4906,42.80
344,0.052522,0.8589,0.2375,41.25
345,0.052387,0.8592,0.5262,41.69
346,0.052382,0.8593,0.4077,42.09
347,0.052247,0.8594,0.4599,41.26
348,0.051951,0.8603,0.4580,42.53
349,0.051956,0.8602,0.3907,41.60
350,0.052060,0.8604,0.3754,41.06
351,0.051524,0.8613,0.4118,41.63
352,0.051581,0.8614,0.4944,41.45
353,0.051447,0.8618,0.4943,41.69
354,0.051775,0.8610,0.3635,40.86
355,0.051259,0.8623,0.4529,40.87
356,0.051335,0.8619,0.3867,43.12
357,0.051133,0.8625,0.3174,43.50
358,0.051035,0.8629,0.4476,41.68
359,0.051112,0.8627,0.3390,42.45
360,0.050661,0.8638,0.4843,40.86
361,0.051005,0.8633,0.4230,41.34
362,0.050691,0.8641,0.4558,41.85
363,0.050539,0.8642,0.2922,40.85
364,0.050377,0.8646,0.4833,40.92
365,0.050193,0.8650,0.3908,41.77
366,0.049981,0.8658,0.4521,41.98
367,0.050282,0.8653,0.3623,42.31
368,0.049805,0.8661,0.4328,40.97
369,0.049926,0.8660,0.4954,40.89
370,0.049651,0.8667,0.4900,42.69
371,0.049607,0.8668,0.3111,41.10
372,0.049506,0.8670,0.4689,43.19
373,0.049510,0.8672,0.5082,42.50
374,0.049413,0.8673,0.4028,41.44
375,0.049219,0.8678,0.5147,40.95
376,0.049096,0.8684,0.4441,42.44
377,0.049177,0.8682,0.3520,42.29
378,0.049035,0.8686,0.3894,41.95
379,0.048914,0.8689,0.4083,41.03
380,0.048643,0.8694,0.5351,40.92
381,0.048778,0.8693,0.3403,41.75
382,0.048531,0.8699,0.4867,42.16
383,0.048487,0.8702,0.3679,41.34
384,0.048362,0.8702,0.5324,41.37
385,0.048234,0.8707,0.4552,40.91
386,0.048299,0.8706,0.3766,42.11
387,0.048045,0.8713,0.3695,41.05
388,0.047888,0.8717,0.5147,40.82
389,0.048060,0.8713,0.4777,40.83
390,0.047850,0.8720,0.4807,40.81
391,0.048003,0.8715,0.4904,41.99
392,0.047856,0.8719,0.4501,40.96
393,0.047539,0.8727,0.4873,40.97
394,0.047396,0.8731,0.4402,41.46
395,0.047386,0.8729,0.4056,40.86
396,0.047323,0.8733,0.4225,41.26
397,0.047232,0.8737,0.4295,41.66
398,0.047144,0.8739,0.3909,40.92
399,0.046902,0.8747,0.4874,42.53
400,0.047162,0.8739,0.4274,41.15
401,0.047003,0.8743,0.4700,41.06
402,0.046806,0.8749,0.4594,40.87
403,0.046532,0.8756,0.5006,41.48
404,0.046780,0.8749,0.4903,41.03
405,0.046585,0.8756,0.3315,41.29
406,0.046325,0.8762,0.4929,41.44
407,0.046386,0.8762,0.3952,41.13
408,0.046229,0.8765,0.4185,40.94
409,0.046230,0.8766,0.3772,41.01
410,0.046249,0.8766,0.5190,40.82
411,0.046066,0.8770,0.4480,41.26
412,0.045618,0.8782,0.3683,41.83
413,0.045934,0.8774,0.5013,41.38
414,0.045702,0.8781,0.4392,41.32
415,0.045634,0.8783,0.5051,40.85
416,0.045532,0.8786,0.3867,40.85
417,0.045530,0.8787,0.2508,40.85
418,0.045305,0.8790,0.4529,41.53
419,0.045305,0.8792,0.4749,41.37
420,0.045330,0.8793,0.4522,41.32
421,0.045206,0.8794,0.4482,40.94
422,0.045141,0.8797,0.4960,40.90
423,0.045205,0.8796,0.3644,42.84
424,0.044890,0.8803,0.4944,41.78
425,0.044921,0.8804,0.4427,41.45
426,0.044741,0.8811,0.4070,41.62
427,0.044464,0.8816,0.4919,40.87
428,0.044502,0.8814,0.3698,42.55
429,0.044578,0.8812,0.4963,40.93
430,0.044484,0.8817,0.4545,42.42
431,0.044254,0.8821,0.4382,40.94
432,0.044480,0.8815,0.4988,41.67
433,0.044255,0.8822,0.5021,41.35
434,0.044248,0.8823,0.3606,41.43
435,0.044029,0.8830,0.4396,41.03
436,0.043962,0.8831,0.4458,40.93
437,0.043943,0.8832,0.4992,41.47
438,0.043801,0.8836,0.3648,40.95
439,0.043810,0.8834,0.4646,40.87
440,0.043763,0.8839,0.4686,42.50
441,0.043731,0.8838,0.4331,41.00
442,0.043415,0.8845,0.4599,40.84
443,0.043192,0.8851,0.3696,43.53
444,0.043434,0.8847,0.4188,41.00
445,0.043290,0.8849,0.4488,41.41
446,0.043377,0.8850,0.4851,41.45
447,0.043044,0.8857,0.4819,41.71
448,0.043265,0.8853,0.4808,43.35
449,0.042801,0.8865,0.4375,40.89
450,0.043042,0.8859,0.3053,40.83
451,0.042891,0.8864,0.5029,41.46
452,0.042904,0.8863,0.5143,40.87
453,0.042564,0.8871,0.3889,41.15
454,0.042629,0.8868,0.3898,40.87
455,0.042620,0.8872,0.4141,40.87
456,0.042447,0.8876,0.4881,40.95
457,0.042329,0.8879,0.3469,40.86
458,0.042264,0.8881,0.4839,40.87
459,0.042387,0.8877,0.3959,40.92
460,0.042274,0.8882,0.4591,40.87
461,0.042227,0.8884,0.4955,41.17
462,0.042088,0.8886,0.4532,41.57
463,0.041986,0.8888,0.4165,40.89
464,0.041819,0.8893,0.4711,41.01
465,0.041783,0.8895,0.3865,41.59
466,0.041885,0.8892,0.4538,40.85
467,0.042048,0.8889,0.4657,40.84
468,0.041531,0.8901,0.4179,40.84
469,0.041654,0.8899,0.3947,41.24
470,0.041368,0.8907,0.4876,40.86
471,0.041472,0.8906,0.3847,40.86
472,0.041477,0.8904,0.4327,41.22
473,0.041388,0.8908,0.4825,43.52
474,0.041260,0.8910,0.3156,41.10
475,0.041384,0.8909,0.4990,41.08
476,0.040993,0.8916,0.5028,41.79
477,0.040990,0.8918,0.3856,41.07
478,0.040929,0.8922,0.4291,40.89
479,0.041109,0.8917,0.4786,41.16
480,0.041068,0.8919,0.4713,41.56
481,0.040840,0.8924,0.4551,41.09
482,0.040595,0.8930,0.4703,40.88
483,0.040623,0.8930,0.5055,41.68
484,0.040594,0.8931,0.3738,42.37
485,0.040416,0.8934,0.3952,41.73
486,0.040384,0.8935,0.4664,40.86
487,0.040465,0.8935,0.4194,40.86
488,0.040335,0.8938,0.3111,40.85
489,0.040305,0.8939,0.3412,40.91
490,0.040142,0.8943,0.3931,41.01
491,0.040120,0.8945,0.5038,40.92
492,0.040236,0.8942,0.5001,40.91
493,0.039993,0.8948,0.4632,40.90
494,0.039820,0.8953,0.3758,41.01
495,0.039920,0.8950,0.4264,40.91
496,0.040053,0.8947,0.3418,41.01
497,0.039789,0.8954,0.4674,40.94
498,0.039930,0.8952,0.4745,40.90
499,0.039675,0.8959,0.4934,40.98
500,0.039506,0.8963,0.4242,40.96
501,0.039533,0.8961,0.4040,41.13
502,0.039543,0.8962,0.3920,40.83
503,0.039440,0.8964,0.4300,40.95
504,0.039479,0.8963,0.4027,41.02
505,0.039129,0.8972,0.5054,41.08
506,0.039003,0.8976,0.4521,41.28
507,0.039354,0.8968,0.4115,40.96
508,0.039340,0.8969,0.3624,41.16
509,0.038981,0.8979,0.3809,41.00
510,0.039067,0.8974,0.3894,41.05
511,0.038866,0.8981,0.5015,41.91
512,0.038889,0.8982,0.5057,42.14
513,0.039016,0.8980,0.4163,41.17
514,0.038729,0.8986,0.5006,40.90
515,0.038751,0.8986,0.5084,42.54
516,0.038740,0.8987,0.4061,41.23
517,0.038550,0.8991,0.3105,41.11
518,0.038582,0.8992,0.3949,42.12
519,0.038448,0.8995,0.4320,42.26
520,0.038441,0.8994,0.4209,41.42
521,0.038450,0.8994,0.4909,40.88
522,0.038215,0.9002,0.3778,42.69
523,0.038331,0.8998,0.5174,41.85
524,0.038093,0.9005,0.3671,40.84
525,0.038096,0.9004,0.4469,40.87
526,0.038227,0.9001,0.4695,41.00
527,0.038082,0.9006,0.4373,41.20
528,0.038175,0.9003,0.4659,42.79
529,0.038079,0.9005,0.4871,40.91
530,0.037736,0.9016,0.4467,40.87
531,0.037977,0.9008,0.4292,42.00
532,0.037941,0.9010,0.4525,41.54
533,0.037760,0.9015,0.3706,41.85
534,0.037677,0.9017,0.4027,41.07
535,0.037619,0.9018,0.2281,40.95
536,0.037557,0.9020,0.4571,40.96
537,0.037391,0.9027,0.4649,42.46
538,0.037271,0.9030,0.4849,41.39
539,0.037362,0.9025,0.3689,41.06
540,0.037353,0.9028,0.4150,41.76
541,0.037415,0.9027,0.4281,40.92
542,0.037303,0.9029,0.4557,41.77
543,0.037125,0.9034,0.3999,41.21
544,0.037180,0.9032,0.4183,41.07
545,0.037106,0.9035,0.4557,41.55
546,0.037238,0.9031,0.4906,40.91
547,0.036923,0.9041,0.3847,40.90
548,0.036870,0.9042,0.3654,41.05
549,0.036834,0.9042,0.3927,40.89
550,0.036888,0.9042,0.4606,41.21
551,0.036641,0.9047,0.3746,42.59
552,0.036857,0.9044,0.4535,42.83
553,0.036594,0.9049,0.4850,42.48
554,0.036555,0.9051,0.4660,42.58
555,0.036545,0.9049,0.5114,41.13
556,0.036579,0.9050,0.4834,40.99
557,0.036501,0.9053,0.5089,40.83
558,0.036553,0.9052,0.4694,40.82
559,0.036468,0.9054,0.4315,40.82
560,0.036300,0.9059,0.4753,43.40
561,0.036296,0.9060,0.4744,42.67
562,0.036264,0.9060,0.4134,41.13
563,0.036252,0.9060,0.4462,41.24
564,0.036104,0.9065,0.4154,41.27
565,0.035932,0.9070,0.3913,41.97
566,0.036140,0.9064,0.4660,41.49
567,0.035980,0.9070,0.3984,41.00
568,0.035818,0.9073,0.5037,42.09
569,0.035765,0.9075,0.3724,40.98
570,0.035797,0.9073,0.3859,41.31
571,0.035933,0.9070,0.3963,40.86
572,0.035630,0.9078,0.3750,41.86
573,0.035652,0.9079,0.4753,40.86
574,0.035795,0.9075,0.4192,40.87
575,0.035618,0.9081,0.3911,40.99
576,0.035399,0.9084,0.3911,43.26
577,0.035665,0.9079,0.3547,41.48
578,0.035423,0.9085,0.4142,41.94
579,0.035431,0.9085,0.3664,41.50
580,0.035527,0.9083,0.4703,40.95
581,0.035340,0.9086,0.4498,42.00
582,0.035038,0.9096,0.3813,40.86
583,0.035085,0.9095,0.3957,41.52
584,0.035285,0.9090,0.4970,41.01
585,0.035139,0.9093,0.4653,41.56
586,0.035349,0.9090,0.4910,42.25
587,0.034941,0.9099,0.4906,40.94
588,0.034933,0.9101,0.5007,41.85
589,0.034803,0.9102,0.4775,43.12
590,0.034972,0.9098,0.4990,41.52
591,0.034874,0.9102,0.4788,40.87
592,0.034940,0.9099,0.4365,40.87
593,0.034807,0.9103,0.3756,40.88
594,0.034773,0.9103,0.4418,40.88
595,0.034759,0.9104,0.3338,40.89
596,0.034683,0.9107,0.3958,40.95
597,0.034738,0.9106,0.4108,40.88
598,0.034499,0.9112,0.4275,40.89
599,0.034388,0.9115,0.4145,42.00
600,0.034382,0.9117,0.4804,41.22
601,0.034359,0.9116,0.4955,40.94
602,0.034280,0.9119,0.5055,40.90
603,0.034262,0.9120,0.2854,40.93
604,0.034538,0.9112,0.4584,40.94
605,0.034404,0.9115,0.3152,41.26
606,0.034431,0.9116,0.4424,41.53
607,0.034194,0.9122,0.4298,40.91
608,0.033872,0.9131,0.4207,41.06
609,0.034145,0.9124,0.3585,41.12
610,0.034069,0.9127,0.4541,41.77
611,0.034115,0.9126,0.4771,43.06
612,0.033969,0.9128,0.4313,40.96
613,0.034000,0.9128,0.5031,41.76
614,0.033855,0.9132,0.4538,40.90
615,0.033700,0.9136,0.4765,41.07
616,0.033799,0.9134,0.5166,42.07
617,0.033523,0.9142,0.4405,41.86
618,0.033709,0.9136,0.4736,41.35
619,0.033744,0.9136,0.5043,41.18
620,0.033612,0.9141,0.3847,41.46
621,0.033388,0.9145,0.4967,41.06
622,0.033609,0.9141,0.4423,40.91
623,0.033599,0.9140,0.4352,41.95
624,0.033392,0.9145,0.4980,43.11
625,0.033296,0.9149,0.3800,41.27
626,0.033466,0.9144,0.4348,41.38
627,0.033282,0.9149,0.4852,42.14
628,0.033281,0.9149,0.4678,41.26
629,0.033272,0.9149,0.4578,40.85
630,0.033276,0.9149,0.4699,40.82
631,0.033207,0.9153,0.4520,40.87
632,0.033255,0.9150,0.4468,40.87
633,0.033283,0.9151,0.4149,42.04
634,0.033023,0.9156,0.4530,42.14
635,0.032932,0.9159,0.4561,41.08
636,0.033143,0.9153,0.4828,41.06
637,0.033066,0.9158,0.3903,40.91
638,0.032907,0.9160,0.4368,41.61
639,0.032723,0.9164,0.3223,41.02
640,0.032791,0.9164,0.4279,41.40
641,0.032901,0.9161,0.5004,42.12
642,0.032810,0.9164,0.4604,40.89
643,0.032749,0.9165,0.4322,41.04
644,0.032743,0.9167,0.4684,42.56
645,0.032730,0.9166,0.3913,40.95
646,0.032486,0.9173,0.4476,40.89
647,0.032606,0.9168,0.4875,40.94
648,0.032459,0.9174,0.5030,40.92
649,0.032330,0.9176,0.3779,41.00
650,0.032399,0.9176,0.4342,41.17
651,0.032399,0.9175,0.3599,40.90
652,0.032442,0.9175,0.3855,41.42
653,0.032366,0.9177,0.4663,41.04
654,0.032212,0.9181,0.4753,41.31
655,0.032343,0.9178,0.4292,41.74
656,0.032532,0.9172,0.2704,40.98
657,0.032297,0.9178,0.2455,41.38
658,0.032102,0.9184,0.3266,41.18
659,0.032194,0.9182,0.4614,40.92
660,0.032220,0.9182,0.4934,40.95
661,0.032057,0.9186,0.3733,41.21
662,0.031992,0.9188,0.4998,41.44
663,0.032160,0.9185,0.4686,41.48
