Epoch,Loss,IOU_Train,IOU_Val,Time
263,0.044360,0.8780,0.3121,41.25
264,0.044561,0.8776,0.3679,40.78
265,0.044270,0.8787,0.3232,40.79
266,0.044007,0.8792,0.2288,40.78
267,0.043826,0.8797,0.4838,40.81
268,0.043635,0.8802,0.2748,40.79
269,0.043494,0.8808,0.2440,40.93
270,0.043389,0.8812,0.2888,40.81
271,0.043037,0.8820,0.3242,40.92
272,0.043037,0.8819,0.3175,41.17
273,0.042727,0.8829,0.2331,40.79
274,0.042391,0.8835,0.3233,40.88
275,0.042578,0.8834,0.4515,40.91
276,0.042231,0.8842,0.3770,40.85
277,0.042030,0.8847,0.4759,40.75
278,0.041828,0.8854,0.2797,41.28
279,0.041964,0.8853,0.3091,40.94
280,0.041615,0.8860,0.2671,40.80
281,0.041709,0.8861,0.3681,40.93
282,0.041222,0.8870,0.2897,40.84
283,0.041215,0.8872,0.4362,40.85
284,0.040802,0.8883,0.4072,41.08
285,0.040836,0.8885,0.3977,40.82
286,0.040495,0.8892,0.2839,40.80
287,0.040392,0.8895,0.3278,40.78
288,0.040674,0.8890,0.2619,40.79
289,0.040220,0.8899,0.3047,40.81
290,0.040092,0.8905,0.4385,40.78
291,0.040014,0.8907,0.3772,40.80
292,0.039760,0.8916,0.4433,40.80
293,0.039795,0.8916,0.4540,40.79
294,0.039272,0.8928,0.4640,40.80
295,0.039449,0.8925,0.4859,40.87
296,0.039252,0.8928,0.2454,40.83
297,0.039209,0.8932,0.2228,40.79
298,0.038779,0.8943,0.3179,40.78
299,0.038604,0.8948,0.2381,40.80
300,0.038551,0.8948,0.3051,40.80
301,0.038757,0.8948,0.2260,41.03
302,0.038420,0.8957,0.3829,40.79
303,0.038122,0.8964,0.4233,40.79
304,0.037864,0.8969,0.4260,40.89
305,0.038054,0.8965,0.2775,40.83
306,0.037580,0.8977,0.2469,40.83
307,0.037704,0.8974,0.2803,40.84
308,0.037693,0.8978,0.3149,40.83
309,0.037276,0.8987,0.2702,40.81
310,0.037278,0.8989,0.3543,40.85
311,0.037133,0.8991,0.3532,40.81
312,0.036975,0.8996,0.4503,40.80
313,0.036896,0.9001,0.2908,40.81
314,0.036880,0.9000,0.3482,40.77
315,0.036529,0.9011,0.3729,40.78
316,0.036426,0.9012,0.4520,40.81
317,0.036365,0.9015,0.3093,40.84
318,0.036198,0.9021,0.4409,42.38
319,0.035849,0.9031,0.3606,40.84
320,0.036027,0.9024,0.2200,40.80
321,0.035863,0.9032,0.2316,40.81
322,0.035788,0.9036,0.3135,40.74
323,0.035422,0.9043,0.3736,40.75
324,0.035451,0.9042,0.3911,40.77
325,0.035133,0.9051,0.4341,40.82
326,0.035277,0.9047,0.2921,40.79
327,0.035055,0.9054,0.3350,40.84
328,0.035053,0.9053,0.2986,40.88
329,0.034835,0.9060,0.1975,40.85
330,0.034789,0.9064,0.3240,40.80
331,0.034500,0.9071,0.3639,40.80
332,0.034364,0.9075,0.4511,40.83
333,0.034399,0.9075,0.3262,40.85
334,0.034169,0.9080,0.2185,40.84
335,0.034033,0.9084,0.4638,40.89
336,0.034122,0.9082,0.4477,40.96
337,0.033935,0.9089,0.2824,40.83
338,0.033854,0.9094,0.3223,40.83
339,0.033443,0.9104,0.3551,40.84
340,0.033474,0.9102,0.2757,40.82
341,0.033465,0.9102,0.3674,40.83
342,0.033333,0.9106,0.4442,40.89
343,0.033105,0.9113,0.4328,40.83
344,0.032983,0.9118,0.5193,40.81
345,0.032922,0.9118,0.4226,40.79
346,0.032887,0.9121,0.3205,40.80
347,0.032577,0.9128,0.4284,40.82
348,0.032589,0.9127,0.4010,40.84
349,0.032507,0.9133,0.2366,40.90
350,0.032415,0.9133,0.2776,40.82
351,0.032196,0.9139,0.3166,40.83
352,0.032163,0.9142,0.3178,40.82
353,0.032125,0.9143,0.2650,40.80
354,0.031967,0.9147,0.2617,40.79
355,0.031792,0.9153,0.2489,40.79
356,0.031579,0.9156,0.4441,41.01
357,0.031681,0.9155,0.2968,41.14
358,0.031559,0.9159,0.2747,40.91
359,0.031476,0.9164,0.3469,40.76
360,0.031386,0.9167,0.2740,40.76
361,0.031333,0.9168,0.2484,40.79
362,0.030923,0.9177,0.4128,40.82
363,0.030999,0.9176,0.3887,40.81
364,0.030903,0.9178,0.3594,40.84
365,0.030835,0.9181,0.4745,40.81
366,0.030647,0.9187,0.4222,40.83
367,0.030715,0.9184,0.2460,40.83
368,0.030737,0.9186,0.4226,41.07
369,0.030382,0.9196,0.3372,40.82
370,0.030372,0.9196,0.3054,40.82
371,0.030132,0.9203,0.3510,41.97
372,0.029948,0.9208,0.3294,40.82
373,0.030024,0.9205,0.3711,40.81
374,0.029841,0.9210,0.2344,40.91
375,0.029862,0.9210,0.3580,40.84
376,0.029760,0.9216,0.3268,40.78
377,0.029683,0.9218,0.3124,40.81
378,0.029563,0.9220,0.2850,40.77
379,0.029632,0.9219,0.2855,41.06
380,0.029239,0.9229,0.4470,40.80
381,0.029428,0.9226,0.3228,40.81
382,0.029170,0.9232,0.3517,40.81
383,0.028972,0.9238,0.2118,40.82
384,0.028807,0.9243,0.3088,40.82
385,0.028991,0.9237,0.3505,40.81
386,0.028736,0.9245,0.3685,40.80
387,0.028909,0.9242,0.4437,40.78
388,0.028518,0.9251,0.2155,40.83
389,0.028472,0.9252,0.3166,40.76
390,0.028588,0.9251,0.2421,40.73
391,0.028404,0.9256,0.3577,40.73
392,0.028262,0.9258,0.4969,40.78
393,0.028284,0.9259,0.3149,40.79
394,0.027977,0.9266,0.3619,40.75
395,0.027980,0.9269,0.4228,40.76
396,0.027854,0.9272,0.4587,40.93
397,0.027885,0.9272,0.3318,40.77
398,0.027729,0.9276,0.2820,40.88
399,0.027528,0.9280,0.4143,40.77
400,0.027694,0.9275,0.3062,40.74
401,0.027389,0.9286,0.2900,40.90
402,0.027163,0.9292,0.4237,40.77
403,0.027274,0.9290,0.2879,40.79
404,0.027067,0.9295,0.2097,40.80
405,0.027137,0.9293,0.4185,40.73
406,0.027225,0.9291,0.2622,40.73
407,0.026827,0.9302,0.3201,40.79
408,0.026929,0.9300,0.3303,40.76
409,0.026755,0.9304,0.2628,40.78
410,0.026486,0.9313,0.3352,40.74
411,0.026543,0.9311,0.4007,40.75
412,0.026461,0.9313,0.4366,40.78
413,0.026460,0.9314,0.1714,40.79
414,0.026366,0.9316,0.3322,40.77
415,0.026219,0.9321,0.4201,40.85
416,0.026354,0.9318,0.3948,40.76
417,0.026087,0.9326,0.4419,40.74
418,0.026163,0.9324,0.3699,40.71
419,0.025974,0.9328,0.2833,40.72
420,0.025849,0.9331,0.3240,40.76
421,0.025745,0.9334,0.2954,40.75
422,0.025684,0.9336,0.4237,40.87
423,0.025744,0.9336,0.4167,40.78
424,0.025658,0.9338,0.4281,40.77
425,0.025562,0.9342,0.4090,40.77
426,0.025484,0.9344,0.2708,40.88
427,0.025240,0.9350,0.3896,40.77
428,0.025319,0.9349,0.3053,40.75
429,0.025140,0.9353,0.3952,40.94
430,0.025179,0.9352,0.1886,40.79
431,0.025053,0.9355,0.3094,40.80
432,0.024888,0.9360,0.2338,40.77
433,0.024892,0.9360,0.1858,40.78
434,0.024811,0.9365,0.3319,40.77
435,0.024738,0.9365,0.2861,40.79
436,0.024743,0.9366,0.4205,40.74
437,0.024701,0.9368,0.3237,40.72
438,0.024814,0.9365,0.4071,41.08
439,0.024427,0.9375,0.2991,40.75
440,0.024339,0.9375,0.2405,40.75
441,0.024126,0.9384,0.2275,40.77
442,0.024266,0.9380,0.3679,40.73
443,0.024212,0.9382,0.3906,40.86
444,0.024010,0.9388,0.3983,40.78
445,0.024210,0.9383,0.2982,40.69
446,0.023974,0.9388,0.2098,40.79
447,0.023841,0.9391,0.4167,40.77
448,0.023804,0.9392,0.3173,40.81
449,0.023917,0.9391,0.3784,40.77
450,0.023616,0.9400,0.3760,40.75
451,0.023602,0.9401,0.2574,40.81
452,0.023590,0.9401,0.4851,40.87
453,0.023423,0.9404,0.3005,40.75
454,0.023352,0.9407,0.3247,40.72
455,0.023262,0.9410,0.3890,40.69
456,0.023303,0.9411,0.1824,40.70
457,0.023205,0.9410,0.2954,40.79
458,0.023018,0.9416,0.4203,40.74
459,0.023054,0.9416,0.4018,40.84
460,0.023103,0.9415,0.3620,40.74
461,0.023095,0.9415,0.4583,40.70
462,0.022894,0.9420,0.2489,40.81
463,0.022621,0.9427,0.4931,40.78
464,0.022675,0.9428,0.2421,40.79
465,0.022637,0.9429,0.2996,40.76
466,0.022747,0.9426,0.2916,40.79
467,0.022650,0.9429,0.2774,40.92
468,0.022595,0.9431,0.4556,40.85
469,0.022457,0.9434,0.3671,40.74
470,0.022494,0.9434,0.2864,40.92
471,0.022171,0.9442,0.3643,40.73
472,0.022265,0.9441,0.2958,40.97
473,0.022070,0.9446,0.4041,40.79
474,0.022010,0.9447,0.3430,40.78
475,0.021962,0.9448,0.3805,41.00
476,0.021756,0.9454,0.4456,40.94
477,0.021940,0.9449,0.4128,40.82
478,0.021812,0.9454,0.2639,40.79
479,0.021644,0.9457,0.3526,40.78
480,0.021662,0.9458,0.4031,40.90
481,0.021672,0.9457,0.3321,40.77
482,0.021666,0.9459,0.2861,40.93
483,0.021480,0.9462,0.1985,42.10
484,0.021474,0.9463,0.2456,40.86
485,0.021490,0.9462,0.3708,40.69
486,0.021416,0.9464,0.3845,40.71
487,0.021278,0.9468,0.4490,40.69
488,0.021425,0.9464,0.2847,40.70
489,0.021017,0.9475,0.3323,40.87
490,0.020978,0.9478,0.3907,40.75
491,0.020956,0.9479,0.1802,40.79
492,0.021011,0.9477,0.4399,40.82
493,0.020980,0.9479,0.2558,40.76
494,0.020723,0.9484,0.3855,40.75
495,0.020803,0.9482,0.4327,40.75
496,0.020887,0.9481,0.3713,40.72
497,0.020749,0.9484,0.2763,40.72
498,0.020777,0.9482,0.3409,40.97
499,0.020595,0.9488,0.3015,40.78
500,0.020349,0.9496,0.2112,40.76
501,0.020530,0.9491,0.3793,40.80
502,0.020537,0.9492,0.3751,40.76
503,0.020296,0.9495,0.2807,40.90
504,0.020176,0.9500,0.2961,40.80
505,0.020258,0.9498,0.4667,40.80
506,0.020167,0.9500,0.3614,40.78
507,0.020219,0.9499,0.1822,40.76
508,0.020108,0.9502,0.3857,40.74
509,0.020022,0.9504,0.2955,40.78
510,0.020039,0.9505,0.4008,40.82
511,0.019968,0.9507,0.3655,40.80
512,0.019898,0.9508,0.1882,40.76
513,0.019814,0.9510,0.2645,40.89
514,0.019786,0.9511,0.2034,40.79
515,0.019557,0.9518,0.3125,40.77
516,0.019505,0.9520,0.4151,40.79
517,0.019622,0.9515,0.3662,40.77
518,0.019556,0.9517,0.3182,40.79
519,0.019343,0.9524,0.3833,40.89
520,0.019701,0.9517,0.3703,40.77
521,0.019232,0.9528,0.4301,40.78
522,0.019203,0.9527,0.2574,40.78
523,0.019146,0.9530,0.4354,40.74
524,0.019281,0.9527,0.3393,40.74
525,0.019136,0.9531,0.3145,40.76
526,0.019023,0.9534,0.3411,40.78
527,0.019104,0.9532,0.4712,40.78
528,0.019076,0.9532,0.3962,40.82
529,0.018979,0.9535,0.3315,40.78
530,0.018897,0.9537,0.4187,40.80
531,0.018665,0.9543,0.3298,40.74
532,0.018731,0.9540,0.2557,40.73
533,0.018674,0.9541,0.4013,40.77
534,0.018731,0.9541,0.3819,40.85
535,0.018635,0.9544,0.2829,40.73
536,0.018480,0.9548,0.2877,40.76
537,0.018440,0.9549,0.2483,40.76
538,0.018468,0.9549,0.3013,40.74
539,0.018521,0.9548,0.3067,40.77
540,0.018323,0.9555,0.2644,40.73
541,0.018353,0.9553,0.2595,40.76
542,0.018301,0.9554,0.3751,40.80
543,0.018320,0.9554,0.3710,40.80
544,0.018400,0.9552,0.3477,40.80
545,0.018321,0.9554,0.4007,41.08
546,0.018147,0.9559,0.3717,40.77
547,0.018081,0.9560,0.3558,40.73
548,0.017962,0.9562,0.2965,40.79
549,0.017860,0.9566,0.1790,40.88
550,0.017891,0.9566,0.4804,40.86
551,0.017978,0.9563,0.2378,40.75
552,0.017877,0.9565,0.2504,40.75
553,0.017821,0.9566,0.4220,40.77
554,0.017836,0.9567,0.2603,40.71
555,0.017657,0.9573,0.3968,41.02
556,0.017606,0.9576,0.3296,40.78
557,0.017495,0.9576,0.4574,41.00
558,0.017362,0.9580,0.3603,40.79
559,0.017449,0.9578,0.3128,40.79
560,0.017657,0.9574,0.3898,40.79
561,0.017407,0.9579,0.3679,40.79
562,0.017430,0.9579,0.3426,40.79
563,0.017211,0.9584,0.2931,40.82
564,0.017169,0.9586,0.4230,40.79
565,0.017319,0.9583,0.2549,40.74
566,0.017256,0.9584,0.4547,40.76
567,0.017058,0.9588,0.1891,40.75
568,0.017253,0.9585,0.3852,40.75
569,0.017030,0.9591,0.3163,40.84
570,0.017087,0.9590,0.3752,40.81
571,0.016871,0.9597,0.1850,40.81
572,0.017090,0.9589,0.4221,40.76
573,0.016814,0.9596,0.3282,40.94
574,0.016778,0.9597,0.2302,41.06
575,0.016695,0.9599,0.2231,40.86
576,0.016910,0.9594,0.2502,40.78
577,0.016706,0.9598,0.3342,40.96
578,0.016696,0.9599,0.2388,40.73
579,0.016637,0.9601,0.2851,40.74
580,0.016527,0.9603,0.2976,40.78
581,0.016642,0.9601,0.4186,40.73
582,0.016481,0.9607,0.4195,40.78
583,0.016364,0.9609,0.3684,40.87
584,0.016416,0.9608,0.3062,40.75
585,0.016470,0.9606,0.3294,40.75
586,0.016246,0.9612,0.3593,40.88
587,0.016295,0.9611,0.4232,40.76
588,0.016328,0.9609,0.2820,40.89
589,0.016053,0.9617,0.3262,40.78
590,0.016188,0.9614,0.3393,40.75
591,0.016280,0.9611,0.2858,40.73
592,0.016131,0.9615,0.3409,40.76
593,0.016063,0.9616,0.4443,40.89
594,0.015936,0.9620,0.3673,40.74
595,0.015987,0.9620,0.3709,40.77
596,0.016105,0.9615,0.3702,40.79
597,0.016096,0.9617,0.3982,40.89
598,0.015838,0.9624,0.3591,40.77
599,0.015758,0.9625,0.4870,40.83
600,0.015658,0.9627,0.3180,40.73
601,0.015694,0.9626,0.3667,40.77
602,0.015854,0.9623,0.3384,40.73
603,0.015768,0.9627,0.4836,41.05
604,0.015583,0.9631,0.3568,40.71
605,0.015605,0.9629,0.3614,40.71
606,0.015563,0.9632,0.3323,40.71
607,0.015546,0.9633,0.4302,40.71
608,0.015564,0.9632,0.3617,40.75
609,0.015375,0.9636,0.2699,40.74
610,0.015307,0.9637,0.3167,40.85
611,0.015352,0.9638,0.4261,40.75
612,0.015124,0.9644,0.4558,40.76
613,0.015220,0.9640,0.3610,41.05
614,0.015371,0.9639,0.2973,40.76
615,0.015144,0.9641,0.2050,40.82
616,0.015092,0.9644,0.2633,40.78
617,0.014923,0.9650,0.3188,40.91
618,0.014939,0.9648,0.2487,40.78
619,0.014997,0.9646,0.3334,40.77
620,0.015007,0.9646,0.2746,40.79
621,0.015053,0.9647,0.4545,40.82
622,0.014969,0.9647,0.3268,40.91
623,0.014949,0.9649,0.3811,40.79
624,0.014705,0.9654,0.4449,41.38
625,0.014844,0.9650,0.3509,40.98
626,0.014779,0.9653,0.3308,40.74
627,0.014664,0.9655,0.4015,40.75
628,0.014535,0.9658,0.4463,40.74
629,0.014568,0.9658,0.4307,40.76
630,0.014578,0.9658,0.3520,40.76
631,0.014607,0.9657,0.3791,40.74
632,0.014583,0.9656,0.3360,40.75
633,0.014412,0.9660,0.3042,40.81
634,0.014407,0.9662,0.3835,40.91
635,0.014372,0.9663,0.3098,40.74
636,0.014299,0.9665,0.3662,40.75
637,0.014272,0.9666,0.3082,40.81
638,0.014384,0.9663,0.2299,40.79
639,0.014251,0.9667,0.3672,40.80
640,0.014235,0.9666,0.4174,40.80
641,0.014407,0.9661,0.2501,40.81
642,0.014226,0.9665,0.2935,40.94
643,0.014208,0.9667,0.3612,40.76
644,0.014232,0.9667,0.2981,40.76
645,0.014040,0.9671,0.3628,40.75
646,0.014019,0.9672,0.3103,40.75
647,0.013973,0.9673,0.3618,41.04
648,0.013954,0.9675,0.3663,40.76
649,0.013925,0.9675,0.3026,40.75
650,0.013886,0.9675,0.4085,40.75
651,0.013841,0.9676,0.4048,40.75
652,0.013919,0.9677,0.3247,40.75
653,0.013771,0.9680,0.3737,40.73
654,0.013693,0.9681,0.2578,40.98
655,0.013843,0.9677,0.2424,40.97
656,0.013764,0.9680,0.4818,40.76
657,0.013612,0.9683,0.2261,40.75
658,0.013709,0.9682,0.2587,40.90
659,0.013593,0.9685,0.3398,40.78
660,0.013589,0.9685,0.3662,40.79
661,0.013645,0.9683,0.3114,40.79
662,0.013557,0.9685,0.4042,40.74
663,0.013431,0.9689,0.2272,40.74
