Epoch,IOU_Train,IOU_Val
1127,0.9882,0.4151
1128,0.9883,0.2597
1129,0.9881,0.2410
1130,0.9882,0.3677
1131,0.9882,0.2640
1132,0.9881,0.4224
1133,0.9880,0.3821
1134,0.9880,0.2575
1135,0.9880,0.2623
1136,0.9880,0.3473
1137,0.9881,0.2327
1138,0.9883,0.2402
1139,0.9883,0.3172
1140,0.9882,0.3540
1141,0.9885,0.3503
1142,0.9883,0.2185
1143,0.9883,0.4357
1144,0.9883,0.4404
1145,0.9884,0.2622
1146,0.9882,0.3170
1147,0.9882,0.1888
1148,0.9883,0.3427
1149,0.9885,0.3402
1150,0.9884,0.3684
1151,0.9882,0.3431
1152,0.9882,0.4354
1153,0.9885,0.2015
1154,0.9886,0.4457
1155,0.9887,0.4269
1156,0.9885,0.4395
1157,0.9885,0.4219
1158,0.9884,0.4196
1159,0.9887,0.3022
1160,0.9887,0.3215
1161,0.9885,0.3692
1162,0.9886,0.3385
1163,0.9885,0.2820
1164,0.9882,0.4167
1165,0.9887,0.2029
1166,0.9887,0.3299
1167,0.9887,0.2854
1168,0.9889,0.3268
1169,0.9886,0.2068
1170,0.9888,0.3862
1171,0.9887,0.2557
1172,0.9889,0.2333
1173,0.9886,0.3813
1174,0.9886,0.2548
1175,0.9889,0.3606
1176,0.9886,0.3751
1177,0.9886,0.3278
1178,0.9888,0.3975
1179,0.9889,0.3758
1180,0.9890,0.3660
1181,0.9892,0.3208
1182,0.9892,0.3958
1183,0.9890,0.3553
1184,0.9893,0.2404
1185,0.9889,0.2820
1186,0.9890,0.4231
1187,0.9885,0.3418
1188,0.9888,0.4503
1189,0.9890,0.3168
1190,0.9890,0.4041
1191,0.9886,0.3675
1192,0.9884,0.3916
1193,0.9889,0.2422
1194,0.9891,0.3231
1195,0.9890,0.3206
1196,0.9892,0.3451
1197,0.9889,0.1417
1198,0.9889,0.4077
1199,0.9886,0.2916
1200,0.9890,0.3561
1201,0.9887,0.3021
1202,0.9893,0.3670
1203,0.9894,0.2338
1204,0.9893,0.3029
1205,0.9891,0.3197
1206,0.9894,0.4242
1207,0.9892,0.4016
1208,0.9892,0.4276
1209,0.9894,0.2076
1210,0.9893,0.4354
1211,0.9893,0.2568
1212,0.9895,0.3371
1213,0.9896,0.2706
1214,0.9895,0.2135
1215,0.9895,0.2093
1216,0.9897,0.2615
1217,0.9895,0.2488
1218,0.9893,0.4234
1219,0.9896,0.4386
1220,0.9895,0.3576
1221,0.9896,0.0964
1222,0.9894,0.2985
1223,0.9896,0.3889
1224,0.9896,0.3306
1225,0.9894,0.2971
1226,0.9898,0.1734
1227,0.9898,0.2659
1228,0.9899,0.3205
1229,0.9898,0.3240
1230,0.9895,0.2843
1231,0.9895,0.2312
1232,0.9897,0.2553
1233,0.9897,0.3787
1234,0.9899,0.3464
1235,0.9897,0.3608
1236,0.9896,0.3680
1237,0.9899,0.2533
1238,0.9900,0.4105
1239,0.9899,0.2896
1240,0.9892,0.2861
1241,0.9895,0.2734
1242,0.9898,0.3244
1243,0.9895,0.4452
1244,0.9898,0.2155
1245,0.9900,0.3430
1246,0.9899,0.4257
1247,0.9899,0.4153
1248,0.9899,0.3324
1249,0.9898,0.3594
1250,0.9900,0.2740
1251,0.9901,0.4396
1252,0.9898,0.4522
1253,0.9897,0.2501
1254,0.9894,0.4065
1255,0.9896,0.3794
1256,0.9899,0.1345
1257,0.9902,0.2530
1258,0.9900,0.2591
1259,0.9901,0.1730
1260,0.9903,0.2090
1261,0.9904,0.3602
1262,0.9901,0.3323
1263,0.9904,0.3628
1264,0.9900,0.2196
1265,0.9900,0.3871
1266,0.9903,0.1544
1267,0.9901,0.3553
1268,0.9903,0.2033
1269,0.9903,0.2411
1270,0.9903,0.4039
1271,0.9903,0.4526
1272,0.9903,0.3242
1273,0.9903,0.2184
1274,0.9904,0.3314
1275,0.9904,0.3237
1276,0.9903,0.4040
1277,0.9903,0.3219
1278,0.9906,0.3000
1279,0.9896,0.3481
1280,0.9900,0.3758
1281,0.9906,0.4083
1282,0.9904,0.3914
1283,0.9905,0.3412
1284,0.9904,0.3013
1285,0.9905,0.2789
1286,0.9905,0.3530
1287,0.9905,0.3390
1288,0.9903,0.3193
1289,0.9901,0.2821
1290,0.9901,0.2904
1291,0.9904,0.4225
1292,0.9907,0.4256
1293,0.9905,0.2154
1294,0.9902,0.2622
1295,0.9907,0.3111
1296,0.9906,0.3637
1297,0.9905,0.4676
1298,0.9906,0.3441
1299,0.9906,0.3798
1300,0.9905,0.4160
1301,0.9906,0.3804
1302,0.9908,0.4020
1303,0.9905,0.3029
1304,0.9905,0.4190
1305,0.9909,0.2690
1306,0.9903,0.2779
1307,0.9904,0.2858
1308,0.9908,0.3662
1309,0.9907,0.3194
1310,0.9908,0.3813
1311,0.9908,0.1713
1312,0.9908,0.2673
1313,0.9908,0.2398
1314,0.9907,0.3814
1315,0.9908,0.3814
1316,0.9909,0.3156
1317,0.9909,0.1759
1318,0.9909,0.2887
1319,0.9906,0.2601
1320,0.9907,0.1904
1321,0.9910,0.3629
1322,0.9908,0.2352
1323,0.9907,0.2965
1324,0.9908,0.3373
1325,0.9908,0.4106
1326,0.9910,0.3889
1327,0.9909,0.3779
1328,0.9910,0.2654
1329,0.9908,0.1963
1330,0.9911,0.3495
1331,0.9911,0.4066
1332,0.9911,0.4064
1333,0.9909,0.3904
1334,0.9909,0.3562
1335,0.9908,0.4484
1336,0.9906,0.3204
1337,0.9910,0.3322
1338,0.9910,0.2815
1339,0.9909,0.3591
1340,0.9914,0.3360
1341,0.9911,0.3696
1342,0.9912,0.2854
1343,0.9912,0.3647
1344,0.9911,0.3085
1345,0.9908,0.3275
1346,0.9908,0.1956
1347,0.9908,0.2941
1348,0.9910,0.2103
1349,0.9911,0.3600
1350,0.9913,0.4328
1351,0.9911,0.3200
1352,0.9910,0.2718
1353,0.9914,0.3373
1354,0.9913,0.3461
1355,0.9912,0.2422
1356,0.9913,0.2732
1357,0.9910,0.2989
1358,0.9908,0.2918
1359,0.9913,0.2968
1360,0.9908,0.4054
1361,0.9910,0.3377
1362,0.9911,0.2967
1363,0.9914,0.2365
1364,0.9913,0.2846
1365,0.9914,0.2888
1366,0.9907,0.1713
1367,0.9909,0.3915
1368,0.9912,0.3461
1369,0.9910,0.2092
1370,0.9915,0.3622
1371,0.9916,0.3060
1372,0.9914,0.2811
1373,0.9915,0.3150
1374,0.9916,0.2078
1375,0.9915,0.2427
1376,0.9915,0.2826
1377,0.9915,0.3848
1378,0.9914,0.1624
1379,0.9916,0.2078
1380,0.9917,0.3766
1381,0.9916,0.4113
1382,0.9916,0.4274
1383,0.9915,0.4271
1384,0.9915,0.2677
1385,0.9917,0.3702
1386,0.9916,0.3248
1387,0.9920,0.3518
1388,0.9917,0.3323
1389,0.9918,0.3603
1390,0.9918,0.4575
1391,0.9917,0.2505
1392,0.9917,0.3734
1393,0.9916,0.2393
1394,0.9917,0.3625
1395,0.9917,0.3380
1396,0.9916,0.1948
1397,0.9916,0.2250
1398,0.9918,0.3127
1399,0.9920,0.2493
1400,0.9918,0.3599
1401,0.9918,0.1985
1402,0.9916,0.2580
1403,0.9917,0.2858
1404,0.9914,0.3968
1405,0.9918,0.3163
1406,0.9917,0.3754
1407,0.9917,0.3425
1408,0.9919,0.4717
1409,0.9920,0.1584
1410,0.9919,0.3438
1411,0.9917,0.3279
1412,0.9919,0.2211
1413,0.9920,0.3822
1414,0.9920,0.4262
1415,0.9915,0.2040
1416,0.9917,0.2992
1417,0.9921,0.3211
1418,0.9918,0.2351
1419,0.9917,0.2793
1420,0.9919,0.3049
1421,0.9920,0.2852
1422,0.9920,0.2570
1423,0.9920,0.3631
1424,0.9920,0.4300
1425,0.9917,0.2509
1426,0.9916,0.3156
1427,0.9922,0.2830
1428,0.9919,0.3789
1429,0.9923,0.1954
1430,0.9921,0.3664
1431,0.9915,0.4742
1432,0.9916,0.2157
1433,0.9918,0.2054
1434,0.9913,0.3702
1435,0.9918,0.3541
1436,0.9921,0.2996
1437,0.9921,0.3094
1438,0.9919,0.3096
1439,0.9921,0.4653
1440,0.9920,0.3517
1441,0.9921,0.4116
1442,0.9923,0.3979
1443,0.9921,0.2899
1444,0.9921,0.4466
1445,0.9919,0.2629
1446,0.9921,0.4193
1447,0.9924,0.3025
1448,0.9922,0.3139
1449,0.9921,0.4210
1450,0.9922,0.2840
1451,0.9920,0.3863
1452,0.9921,0.4004
1453,0.9922,0.1910
1454,0.9924,0.2973
1455,0.9923,0.2753
1456,0.9925,0.3710
1457,0.9924,0.2581
1458,0.9923,0.3875
1459,0.9920,0.2621
1460,0.9922,0.2675
1461,0.9919,0.3050
1462,0.9921,0.3963
1463,0.9923,0.2725
1464,0.9924,0.3134
1465,0.9922,0.3296
1466,0.9922,0.3625
1467,0.9925,0.4446
1468,0.9928,0.3665
1469,0.9923,0.2715
1470,0.9922,0.2649
1471,0.9924,0.3175
1472,0.9925,0.2902
1473,0.9923,0.2826
1474,0.9919,0.2916
1475,0.9922,0.2276
1476,0.9924,0.3632
1477,0.9922,0.2592
1478,0.9923,0.3672
1479,0.9923,0.2043
1480,0.9923,0.2998
1481,0.9926,0.2895
1482,0.9925,0.3172
1483,0.9926,0.2508
1484,0.9926,0.3647
1485,0.9925,0.4587
1486,0.9924,0.4197
1487,0.9923,0.4290
1488,0.9924,0.3022
1489,0.9924,0.3827
1490,0.9923,0.3752
1491,0.9925,0.3872
1492,0.9928,0.3619
1493,0.9924,0.3028
1494,0.9927,0.3651
1495,0.9927,0.3501
1496,0.9926,0.2814
1497,0.9925,0.3677
1498,0.9925,0.2227
1499,0.9926,0.2142
1500,0.9927,0.3322
1501,0.9923,0.4036
1502,0.9927,0.3724
1503,0.9929,0.2305
1504,0.9927,0.3636
1505,0.9926,0.3801
1506,0.9925,0.2128
1507,0.9929,0.3171
1508,0.9929,0.2826
1509,0.9928,0.2983
1510,0.9929,0.3181
1511,0.9927,0.2895
1512,0.9927,0.3172
1513,0.9926,0.2350
1514,0.9928,0.2664
1515,0.9925,0.3313
1516,0.9926,0.4292
1517,0.9929,0.3076
1518,0.9928,0.3092
1519,0.9929,0.3402
1520,0.9928,0.2935
1521,0.9928,0.1710
1522,0.9928,0.3776
1523,0.9928,0.3909
1524,0.9928,0.2736
1525,0.9928,0.2798
1526,0.9931,0.4026
1527,0.9929,0.4687
1528,0.9926,0.2578
1529,0.9925,0.2378
1530,0.9927,0.3309
1531,0.9930,0.2330
1532,0.9929,0.3745
1533,0.9929,0.2012
1534,0.9930,0.3145
1535,0.9930,0.2425
1536,0.9929,0.3857
1537,0.9930,0.2717
1538,0.9931,0.1862
1539,0.9931,0.3491
1540,0.9930,0.3412
1541,0.9929,0.3480
1542,0.9930,0.3054
1543,0.9929,0.3302
1544,0.9930,0.4173
1545,0.9931,0.2871
1546,0.9929,0.3707
1547,0.9929,0.3184
1548,0.9928,0.3275
1549,0.9931,0.3542
1550,0.9932,0.1949
1551,0.9932,0.3608
1552,0.9930,0.2056
1553,0.9930,0.3774
1554,0.9931,0.3902
1555,0.9928,0.2799
1556,0.9929,0.4139
1557,0.9929,0.4443
1558,0.9931,0.2798
1559,0.9930,0.3128
1560,0.9931,0.4375
1561,0.9931,0.2952
1562,0.9932,0.3055
1563,0.9931,0.3462
1564,0.9931,0.2208
1565,0.9932,0.4559
1566,0.9932,0.2902
1567,0.9934,0.3488
1568,0.9933,0.2364
1569,0.9932,0.3802
1570,0.9930,0.4247
1571,0.9929,0.3845
1572,0.9933,0.1984
1573,0.9931,0.4203
1574,0.9931,0.2778
1575,0.9933,0.1413
1576,0.9934,0.2678
1577,0.9934,0.3881
1578,0.9933,0.3091
1579,0.9933,0.4387
1580,0.9931,0.3001
1581,0.9931,0.2803
1582,0.9931,0.2948
1583,0.9932,0.3330
1584,0.9931,0.2621
1585,0.9932,0.2176
1586,0.9933,0.3610
1587,0.9935,0.1887
1588,0.9931,0.3510
1589,0.9931,0.3432
1590,0.9932,0.3585
1591,0.9934,0.2373
1592,0.9932,0.3356
1593,0.9932,0.2916
1594,0.9936,0.2603
1595,0.9933,0.1366
1596,0.9933,0.4636
1597,0.9933,0.3486
1598,0.9934,0.2456
1599,0.9934,0.2889
1600,0.9935,0.3398
1601,0.9936,0.4165
1602,0.9935,0.3512
1603,0.9935,0.1824
1604,0.9934,0.3805
1605,0.9936,0.2303
1606,0.9935,0.2130
1607,0.9934,0.2298
1608,0.9935,0.4272
1609,0.9932,0.1923
1610,0.9929,0.2615
1611,0.9931,0.2437
1612,0.9934,0.2695
1613,0.9933,0.3499
1614,0.9933,0.3927
1615,0.9934,0.2981
1616,0.9936,0.2551
1617,0.9934,0.2484
1618,0.9935,0.3703
1619,0.9935,0.3328
1620,0.9932,0.2205
1621,0.9937,0.3411
1622,0.9936,0.3353
1623,0.9937,0.2625
1624,0.9935,0.1957
1625,0.9934,0.3882
1626,0.9936,0.3849
1627,0.9935,0.3521
1628,0.9933,0.1909
1629,0.9935,0.2411
1630,0.9932,0.3569
1631,0.9931,0.3175
1632,0.9936,0.2113
1633,0.9936,0.3952
1634,0.9934,0.3285
1635,0.9934,0.2670
1636,0.9934,0.2225
1637,0.9936,0.3211
1638,0.9937,0.2235
1639,0.9937,0.3930
1640,0.9937,0.3969
1641,0.9937,0.2021
1642,0.9938,0.4383
1643,0.9936,0.2181
1644,0.9935,0.3424
1645,0.9937,0.2960
1646,0.9938,0.4081
1647,0.9939,0.2927
1648,0.9937,0.4023
1649,0.9937,0.2149
1650,0.9934,0.4178
1651,0.9935,0.4231
1652,0.9935,0.3807
1653,0.9932,0.2818
1654,0.9937,0.4120
1655,0.9939,0.3710
1656,0.9937,0.4428
1657,0.9938,0.3941
1658,0.9938,0.2053
1659,0.9938,0.3573
1660,0.9938,0.3544
1661,0.9937,0.2396
1662,0.9939,0.2869
1663,0.9939,0.3174
1664,0.9938,0.2829
1665,0.9938,0.2496
1666,0.9939,0.3063
1667,0.9938,0.2230
1668,0.9938,0.3708
1669,0.9936,0.2500
1670,0.9937,0.3098
1671,0.9939,0.3165
1672,0.9940,0.2835
1673,0.9938,0.3551
1674,0.9937,0.3032
1675,0.9940,0.3272
1676,0.9937,0.3355
1677,0.9939,0.3590
1678,0.9939,0.2927
1679,0.9940,0.3910
1680,0.9941,0.3273
1681,0.9941,0.3845
1682,0.9940,0.3695
1683,0.9939,0.4733
1684,0.9941,0.2633
1685,0.9939,0.1772
1686,0.9937,0.3208
1687,0.9940,0.2385
1688,0.9938,0.3037
1689,0.9938,0.3899
1690,0.9937,0.2841
1691,0.9936,0.3235
1692,0.9937,0.4110
1693,0.9938,0.2722
1694,0.9939,0.4037
1695,0.9937,0.3322
1696,0.9937,0.3727
1697,0.9940,0.3850
1698,0.9941,0.3315
1699,0.9941,0.3473
1700,0.9942,0.3272
1701,0.9940,0.3204
1702,0.9942,0.4626
1703,0.9942,0.3480
1704,0.9940,0.2689
1705,0.9941,0.1936
1706,0.9942,0.2231
1707,0.9943,0.2472
1708,0.9941,0.3756
1709,0.9942,0.2245
1710,0.9941,0.3458
1711,0.9941,0.4326
1712,0.9942,0.3427
1713,0.9936,0.2956
1714,0.9941,0.2657
1715,0.9944,0.2756
1716,0.9943,0.4073
1717,0.9941,0.3609
1718,0.9942,0.3639
1719,0.9941,0.4453
1720,0.9941,0.2371
1721,0.9942,0.4185
1722,0.9941,0.1572
1723,0.9939,0.2949
1724,0.9939,0.2712
1725,0.9938,0.2713
1726,0.9940,0.2650
1727,0.9938,0.2937
1728,0.9939,0.3625
1729,0.9940,0.2847
1730,0.9941,0.3615
1731,0.9941,0.3509
1732,0.9938,0.3231
1733,0.9940,0.3561
1734,0.9942,0.4222
1735,0.9941,0.1424
1736,0.9942,0.3962
1737,0.9942,0.3742
1738,0.9945,0.4412
1739,0.9944,0.2814
1740,0.9943,0.2522
1741,0.9942,0.2415
1742,0.9945,0.3186
1743,0.9944,0.3378
1744,0.9944,0.2039
1745,0.9943,0.2765
1746,0.9943,0.3211
1747,0.9942,0.1904
1748,0.9943,0.3682
1749,0.9944,0.3941
1750,0.9943,0.3301
1751,0.9943,0.2447
1752,0.9944,0.2455
1753,0.9944,0.3203
1754,0.9942,0.3949
1755,0.9942,0.1186
1756,0.9942,0.3986
1757,0.9944,0.3435
1758,0.9944,0.3790
1759,0.9944,0.2717
1760,0.9942,0.3826
1761,0.9943,0.3239
1762,0.9944,0.2683
1763,0.9946,0.3002
1764,0.9943,0.3776
1765,0.9942,0.4166
1766,0.9943,0.3936
1767,0.9943,0.3769
1768,0.9944,0.2535
1769,0.9943,0.3896
1770,0.9945,0.3362
1771,0.9945,0.3492
1772,0.9943,0.3221
1773,0.9944,0.2327
1774,0.9945,0.3119
1775,0.9945,0.3379
1776,0.9945,0.2769
1777,0.9944,0.3793
1778,0.9943,0.2925
1779,0.9946,0.1792
1780,0.9945,0.3952
1781,0.9945,0.3028
1782,0.9946,0.3349
1783,0.9945,0.3759
1784,0.9946,0.3282
1785,0.9946,0.4637
1786,0.9946,0.3040
1787,0.9946,0.3258
1788,0.9945,0.3506
1789,0.9945,0.1222
1790,0.9945,0.3642
1791,0.9946,0.1775
1792,0.9942,0.2176
1793,0.9942,0.2728
1794,0.9946,0.3083
1795,0.9940,0.2853
1796,0.9943,0.3410
1797,0.9944,0.3079
1798,0.9942,0.3602
1799,0.9945,0.4575
1800,0.9946,0.2402
1801,0.9946,0.3865
1802,0.9945,0.3397
1803,0.9946,0.2117
1804,0.9947,0.4476
1805,0.9944,0.4115
1806,0.9945,0.2658
1807,0.9943,0.3451
1808,0.9945,0.4198
1809,0.9945,0.3054
1810,0.9946,0.1696
1811,0.9945,0.3775
1812,0.9942,0.4239
1813,0.9940,0.3320
1814,0.9942,0.4232
1815,0.9944,0.4427
1816,0.9946,0.4202
1817,0.9946,0.2292
1818,0.9945,0.3571
1819,0.9947,0.3826
1820,0.9945,0.2768
1821,0.9945,0.3128
1822,0.9946,0.3144
1823,0.9946,0.2861
1824,0.9944,0.3196
1825,0.9946,0.3553
1826,0.9946,0.3556
1827,0.9949,0.3053
1828,0.9947,0.2979
1829,0.9947,0.2832
1830,0.9948,0.3519
1831,0.9948,0.4310
1832,0.9945,0.2503
1833,0.9948,0.2848
1834,0.9948,0.4149
1835,0.9949,0.2716
1836,0.9947,0.3184
1837,0.9946,0.3759
1838,0.9947,0.2616
1839,0.9945,0.3684
1840,0.9945,0.3985
1841,0.9949,0.3665
1842,0.9947,0.2945
1843,0.9946,0.2045
1844,0.9948,0.3300
1845,0.9947,0.2227
1846,0.9946,0.3092
1847,0.9948,0.4073
1848,0.9944,0.3684
1849,0.9948,0.2860
1850,0.9949,0.3951
1851,0.9947,0.4184
1852,0.9948,0.3481
1853,0.9949,0.4270
1854,0.9948,0.3136
1855,0.9947,0.3241
1856,0.9946,0.2217
1857,0.9949,0.2736
1858,0.9950,0.3768
1859,0.9951,0.2982
1860,0.9948,0.3148
1861,0.9949,0.3091
1862,0.9949,0.3926
1863,0.9949,0.3085
1864,0.9949,0.3700
1865,0.9948,0.2425
1866,0.9948,0.2807
1867,0.9948,0.4526
1868,0.9948,0.2074
1869,0.9946,0.2725
1870,0.9945,0.3786
1871,0.9951,0.3601
1872,0.9950,0.3595
1873,0.9948,0.3308
1874,0.9950,0.3011
1875,0.9949,0.3922
1876,0.9950,0.4201
1877,0.9948,0.2653
1878,0.9948,0.2343
1879,0.9949,0.2081
1880,0.9949,0.3866
1881,0.9949,0.2973
1882,0.9948,0.3214
1883,0.9951,0.3575
1884,0.9951,0.4610
1885,0.9950,0.3703
1886,0.9950,0.3092
1887,0.9948,0.2276
1888,0.9948,0.3102
1889,0.9950,0.3784
1890,0.9947,0.2600
1891,0.9947,0.3880
1892,0.9951,0.4177
1893,0.9950,0.2773
1894,0.9951,0.3487
1895,0.9950,0.3373
1896,0.9949,0.3520
1897,0.9950,0.3755
1898,0.9950,0.3665
1899,0.9949,0.3142
1900,0.9948,0.3067
1901,0.9951,0.2660
1902,0.9950,0.2063
1903,0.9949,0.3692
1904,0.9947,0.2571
1905,0.9947,0.3240
1906,0.9949,0.2252
1907,0.9950,0.2052
1908,0.9949,0.3192
1909,0.9950,0.3287
1910,0.9950,0.3292
1911,0.9950,0.4829
1912,0.9951,0.3610
1913,0.9950,0.2715
1914,0.9951,0.2655
1915,0.9952,0.2637
1916,0.9950,0.4537
1917,0.9951,0.4861
1918,0.9953,0.3741
1919,0.9949,0.2042
1920,0.9948,0.4183
1921,0.9950,0.3270
1922,0.9952,0.3850
1923,0.9952,0.3528
1924,0.9951,0.4345
1925,0.9952,0.3427
1926,0.9951,0.3826
1927,0.9949,0.3495
1928,0.9950,0.3591
1929,0.9951,0.1708
1930,0.9951,0.4142
1931,0.9952,0.2974
1932,0.9953,0.2487
1933,0.9952,0.2645
1934,0.9952,0.2711
1935,0.9951,0.3872
1936,0.9953,0.3324
1937,0.9952,0.2673
1938,0.9952,0.3817
1939,0.9950,0.2700
1940,0.9951,0.3564
1941,0.9952,0.3788
1942,0.9949,0.3432
1943,0.9948,0.4176
1944,0.9951,0.3387
1945,0.9951,0.2317
1946,0.9947,0.2641
1947,0.9946,0.2588
1948,0.9947,0.2606
1949,0.9954,0.4310
1950,0.9951,0.3808
1951,0.9952,0.3686
1952,0.9952,0.3960
1953,0.9951,0.2321
1954,0.9948,0.3746
1955,0.9950,0.3251
1956,0.9950,0.3852
1957,0.9951,0.4028
1958,0.9952,0.3308
1959,0.9951,0.3465
1960,0.9954,0.3607
1961,0.9953,0.3777
1962,0.9950,0.3402
1963,0.9953,0.3979
1964,0.9950,0.3222
1965,0.9947,0.3417
1966,0.9951,0.3349
1967,0.9952,0.2355
1968,0.9954,0.3299
1969,0.9953,0.4290
1970,0.9952,0.2568
1971,0.9952,0.3525
1972,0.9952,0.3614
1973,0.9952,0.2930
1974,0.9951,0.2870
1975,0.9954,0.3505
1976,0.9954,0.3865
1977,0.9954,0.4717
1978,0.9954,0.2514
1979,0.9953,0.3763
1980,0.9955,0.3853
1981,0.9953,0.3500
1982,0.9952,0.2032
1983,0.9954,0.3593
1984,0.9953,0.3239
1985,0.9953,0.2599
1986,0.9954,0.4014
1987,0.9953,0.4096
1988,0.9956,0.3717
1989,0.9952,0.4440
1990,0.9953,0.3893
1991,0.9955,0.4351
1992,0.9952,0.2722
1993,0.9951,0.4268
1994,0.9953,0.3551
1995,0.9955,0.3408
1996,0.9954,0.2358
1997,0.9956,0.2868
1998,0.9954,0.4384
1999,0.9954,0.4154
2000,0.9955,0.2985
2001,0.9956,0.3054
2002,0.9954,0.2836
2003,0.9953,0.3203
2004,0.9953,0.3850
2005,0.9955,0.2643
2006,0.9956,0.2837
2007,0.9954,0.3137
2008,0.9952,0.2661
2009,0.9951,0.2834
2010,0.9952,0.2177
2011,0.9951,0.1692
2012,0.9950,0.2512
2013,0.9952,0.2904
2014,0.9950,0.3661
2015,0.9954,0.4062
2016,0.9957,0.3337
2017,0.9956,0.3489
2018,0.9956,0.3244
2019,0.9955,0.4101
2020,0.9954,0.2757
2021,0.9955,0.1754
2022,0.9954,0.3525
2023,0.9955,0.3485
2024,0.9951,0.4071
2025,0.9951,0.3154
2026,0.9955,0.4612
2027,0.9954,0.3266
2028,0.9951,0.3043
2029,0.9954,0.3184
2030,0.9952,0.3787
2031,0.9953,0.4610
2032,0.9954,0.3317
2033,0.9953,0.2269
2034,0.9955,0.4110
2035,0.9954,0.2590
2036,0.9955,0.2704
2037,0.9955,0.2939
2038,0.9955,0.2243
2039,0.9955,0.3244
2040,0.9954,0.4122
2041,0.9954,0.2798
2042,0.9957,0.3806
2043,0.9957,0.2922
2044,0.9955,0.3047
2045,0.9954,0.3254
2046,0.9955,0.2794
2047,0.9956,0.1827
2048,0.9954,0.3305
2049,0.9957,0.1643
2050,0.9957,0.2782
2051,0.9955,0.3526
2052,0.9958,0.4137
2053,0.9957,0.2845
2054,0.9957,0.4013
2055,0.9958,0.3192
2056,0.9955,0.3323
2057,0.9956,0.3215
2058,0.9956,0.3089
2059,0.9954,0.3279
2060,0.9954,0.3991
2061,0.9955,0.4256
2062,0.9956,0.3629
2063,0.9956,0.1746
2064,0.9957,0.3499
2065,0.9958,0.3047
2066,0.9958,0.4615
2067,0.9956,0.3078
2068,0.9957,0.3504
2069,0.9957,0.2801
2070,0.9957,0.1957
2071,0.9959,0.3716
2072,0.9957,0.4315
2073,0.9957,0.3966
2074,0.9957,0.2684
2075,0.9956,0.3214
2076,0.9958,0.3858
2077,0.9956,0.4460
2078,0.9955,0.3066
2079,0.9956,0.4166
2080,0.9957,0.2474
2081,0.9957,0.3519
2082,0.9959,0.3493
2083,0.9957,0.2513
2084,0.9957,0.3138
2085,0.9957,0.3995
2086,0.9955,0.3679
2087,0.9956,0.2228
2088,0.9958,0.2302
2089,0.9956,0.2620
2090,0.9956,0.3280
2091,0.9956,0.3193
2092,0.9955,0.3685
2093,0.9956,0.4137
2094,0.9958,0.3644
2095,0.9953,0.2613
2096,0.9955,0.2331
2097,0.9954,0.3513
2098,0.9953,0.3051
2099,0.9956,0.5008
2100,0.9953,0.4135
2101,0.9959,0.3803
2102,0.9958,0.2662
2103,0.9956,0.2053
2104,0.9955,0.3051
2105,0.9957,0.3669
2106,0.9959,0.3311
2107,0.9957,0.4200
2108,0.9958,0.2913
2109,0.9957,0.1393
2110,0.9958,0.3173
2111,0.9960,0.2694
2112,0.9958,0.3252
2113,0.9958,0.3637
2114,0.9957,0.4142
2115,0.9959,0.2474
2116,0.9959,0.2817
2117,0.9959,0.3710
2118,0.9958,0.3268
2119,0.9958,0.3052
2120,0.9958,0.3034
2121,0.9958,0.4272
2122,0.9957,0.3100
2123,0.9959,0.2537
2124,0.9958,0.2614
2125,0.9958,0.1976
2126,0.9959,0.2763
2127,0.9957,0.3878
2128,0.9957,0.3189
2129,0.9958,0.4107
2130,0.9959,0.2803
2131,0.9959,0.3848
2132,0.9959,0.3118
