Epoch,IOU_Train,IOU_Val
150,0.7750,0.4334
151,0.7760,0.5270
152,0.7764,0.3158
153,0.7774,0.3479
154,0.7786,0.3910
155,0.7785,0.4769
156,0.7801,0.5391
157,0.7808,0.3994
158,0.7815,0.5229
159,0.7829,0.4535
160,0.7836,0.4900
161,0.7846,0.4904
162,0.7851,0.4815
163,0.7855,0.2758
164,0.7866,0.5222
165,0.7872,0.4615
166,0.7880,0.4991
167,0.7888,0.5113
168,0.7893,0.4614
169,0.7910,0.4663
170,0.7910,0.4918
171,0.7920,0.5280
172,0.7928,0.3982
173,0.7930,0.4721
174,0.7943,0.5110
175,0.7954,0.4976
176,0.7963,0.3525
177,0.7966,0.5358
178,0.7979,0.3864
179,0.7981,0.4637
180,0.7982,0.4764
181,0.7990,0.4725
182,0.8007,0.4234
183,0.8007,0.4369
184,0.8019,0.5275
185,0.8018,0.4083
186,0.8032,0.3587
187,0.8038,0.4401
188,0.8044,0.4618
189,0.8052,0.4741
190,0.8059,0.4975
191,0.8058,0.3374
192,0.8076,0.3990
193,0.8079,0.2502
194,0.8084,0.4713
195,0.8090,0.4026
196,0.8097,0.4049
197,0.8109,0.4799
198,0.8114,0.4975
199,0.8119,0.4350
200,0.8125,0.4499
201,0.8131,0.3327
202,0.8139,0.4895
203,0.8145,0.4293
204,0.8151,0.4146
205,0.8159,0.5073
206,0.8165,0.4217
207,0.8173,0.5236
208,0.8178,0.5175
209,0.8183,0.5120
210,0.8186,0.4501
211,0.8202,0.4501
212,0.8208,0.4936
213,0.8210,0.2814
214,0.8214,0.4898
215,0.8221,0.2353
216,0.8226,0.4023
217,0.8235,0.4598
218,0.8246,0.3418
219,0.8249,0.4389
220,0.8252,0.5175
221,0.8261,0.3032
222,0.8265,0.4884
223,0.8274,0.4802
224,0.8278,0.4536
225,0.8282,0.4881
226,0.8285,0.4693
227,0.8296,0.3471
228,0.8301,0.3932
229,0.8310,0.3854
230,0.8312,0.4954
231,0.8319,0.5170
232,0.8328,0.5171
233,0.8334,0.4220
234,0.8336,0.3465
235,0.8350,0.3998
236,0.8355,0.4874
237,0.8357,0.3279
238,0.8368,0.4887
239,0.8366,0.3583
240,0.8374,0.3883
241,0.8377,0.4935
242,0.8384,0.4776
243,0.8391,0.4239
244,0.8397,0.4140
245,0.8400,0.4583
246,0.8405,0.4511
247,0.8420,0.4982
248,0.8419,0.5094
249,0.8427,0.4132
250,0.8435,0.4878
251,0.8439,0.3993
252,0.8444,0.3220
253,0.8449,0.4932
254,0.8460,0.4630
255,0.8464,0.3939
256,0.8465,0.3884
257,0.8474,0.3077
258,0.8485,0.5137
259,0.8483,0.4920
260,0.8488,0.4072
261,0.8495,0.4378
262,0.8500,0.3592
263,0.8510,0.3433
264,0.8517,0.4843
265,0.8519,0.5140
266,0.8528,0.4059
267,0.8531,0.3526
268,0.8537,0.4427
269,0.8548,0.3370
270,0.8550,0.3874
271,0.8553,0.5050
272,0.8556,0.4162
273,0.8564,0.4497
274,0.8568,0.4744
275,0.8579,0.4413
276,0.8580,0.4385
277,0.8587,0.4080
278,0.8596,0.2907
279,0.8598,0.4565
280,0.8600,0.4577
281,0.8612,0.5104
282,0.8615,0.4925
283,0.8621,0.4629
284,0.8625,0.2673
285,0.8629,0.4687
286,0.8638,0.4131
287,0.8643,0.4811
288,0.8647,0.4931
289,0.8654,0.4591
290,0.8653,0.3433
291,0.8658,0.4313
292,0.8666,0.4149
293,0.8675,0.4215
294,0.8681,0.4559
295,0.8690,0.4639
296,0.8687,0.2968
297,0.8689,0.3594
298,0.8697,0.4038
299,0.8700,0.4529
300,0.8709,0.4208
301,0.8711,0.4744
302,0.8720,0.4506
303,0.8727,0.4735
304,0.8727,0.3432
305,0.8731,0.4605
306,0.8739,0.4780
307,0.8745,0.3377
308,0.8750,0.4332
309,0.8753,0.4837
310,0.8756,0.3856
311,0.8760,0.5081
312,0.8767,0.4864
313,0.8774,0.4094
314,0.8778,0.4150
315,0.8789,0.3546
316,0.8784,0.4679
317,0.8791,0.4847
318,0.8801,0.3868
319,0.8796,0.3935
320,0.8807,0.3686
321,0.8810,0.4362
322,0.8814,0.4621
323,0.8822,0.4372
324,0.8819,0.2097
325,0.8824,0.3790
326,0.8827,0.4695
327,0.8837,0.5405
328,0.8844,0.4066
329,0.8848,0.4911
330,0.8851,0.4456
331,0.8859,0.4941
332,0.8864,0.4620
333,0.8864,0.4779
334,0.8864,0.2333
335,0.8872,0.4935
336,0.8873,0.5068
337,0.8876,0.4297
338,0.8885,0.4346
339,0.8890,0.4645
340,0.8892,0.4172
341,0.8896,0.3427
342,0.8901,0.3792
343,0.8908,0.4793
344,0.8912,0.4649
345,0.8914,0.4667
346,0.8925,0.5025
347,0.8924,0.4640
348,0.8929,0.3888
349,0.8935,0.5139
350,0.8930,0.4222
351,0.8931,0.4615
352,0.8936,0.4986
353,0.8947,0.3760
354,0.8952,0.4310
355,0.8957,0.4025
356,0.8955,0.3682
357,0.8960,0.3738
358,0.8967,0.2899
359,0.8970,0.2971
360,0.8973,0.3762
361,0.8980,0.4808
362,0.8982,0.4431
363,0.8984,0.4858
364,0.8988,0.4064
365,0.8996,0.4664
366,0.8993,0.4106
367,0.9003,0.4262
368,0.9006,0.4528
369,0.9008,0.3723
370,0.9008,0.3968
371,0.9016,0.4580
372,0.9017,0.3985
373,0.9026,0.4100
374,0.9025,0.4309
375,0.9026,0.3777
376,0.9031,0.4645
377,0.9032,0.5146
378,0.9036,0.4041
379,0.9042,0.4075
380,0.9045,0.4267
381,0.9050,0.4303
382,0.9054,0.4864
383,0.9059,0.4515
384,0.9063,0.4597
385,0.9062,0.3544
386,0.9064,0.2855
387,0.9066,0.3018
388,0.9077,0.4511
389,0.9081,0.3022
390,0.9080,0.4657
391,0.9085,0.4508
392,0.9084,0.4693
393,0.9092,0.3886
394,0.9090,0.3723
395,0.9098,0.4774
396,0.9099,0.4184
397,0.9101,0.2845
398,0.9104,0.4190
399,0.9109,0.3511
400,0.9118,0.4691
401,0.9120,0.2841
402,0.9119,0.3426
403,0.9121,0.4624
404,0.9123,0.3725
405,0.9126,0.3853
406,0.9135,0.4230
407,0.9133,0.3000
408,0.9138,0.4492
409,0.9142,0.4055
410,0.9141,0.3752
411,0.9143,0.3863
412,0.9147,0.3333
413,0.9158,0.4547
414,0.9155,0.4641
415,0.9158,0.3301
416,0.9165,0.5269
417,0.9161,0.4330
418,0.9168,0.4842
419,0.9172,0.3191
420,0.9171,0.3085
421,0.9175,0.3942
422,0.9176,0.3842
423,0.9184,0.4364
424,0.9184,0.3808
425,0.9189,0.3122
426,0.9188,0.4630
427,0.9190,0.3257
428,0.9197,0.4754
429,0.9197,0.4199
430,0.9200,0.4499
431,0.9207,0.4352
432,0.9206,0.4656
433,0.9206,0.4684
434,0.9212,0.4571
435,0.9218,0.4407
436,0.9218,0.4570
437,0.9218,0.4514
438,0.9221,0.4815
439,0.9217,0.4723
440,0.9233,0.3513
441,0.9233,0.5187
442,0.9237,0.2773
443,0.9233,0.5011
444,0.9238,0.4628
445,0.9237,0.4329
446,0.9240,0.4194
447,0.9251,0.4543
448,0.9249,0.4619
449,0.9246,0.2757
450,0.9255,0.4626
451,0.9263,0.3879
452,0.9261,0.4010
453,0.9262,0.3099
454,0.9261,0.4134
455,0.9264,0.4383
456,0.9272,0.4868
457,0.9272,0.3126
458,0.9266,0.4914
459,0.9275,0.4758
460,0.9275,0.4507
461,0.9278,0.3754
462,0.9282,0.4556
463,0.9282,0.3469
464,0.9289,0.4951
465,0.9294,0.4405
466,0.9292,0.2861
467,0.9296,0.3794
468,0.9299,0.3040
469,0.9297,0.3806
470,0.9300,0.4388
471,0.9304,0.2835
472,0.9308,0.4252
473,0.9308,0.4055
474,0.9312,0.4364
475,0.9310,0.4715
476,0.9314,0.3383
477,0.9315,0.3387
478,0.9324,0.2820
479,0.9320,0.4491
480,0.9321,0.3746
481,0.9321,0.5245
482,0.9330,0.4330
483,0.9332,0.3546
484,0.9335,0.4449
485,0.9336,0.3428
486,0.9337,0.3271
487,0.9343,0.3312
488,0.9343,0.3092
489,0.9345,0.4781
490,0.9347,0.4292
491,0.9349,0.3914
492,0.9354,0.4294
493,0.9353,0.3821
494,0.9360,0.3915
495,0.9358,0.3419
496,0.9360,0.4559
497,0.9356,0.4307
498,0.9359,0.4431
499,0.9367,0.4604
500,0.9362,0.4618
501,0.9374,0.2484
502,0.9371,0.3853
503,0.9373,0.3688
504,0.9380,0.4386
505,0.9379,0.4538
506,0.9378,0.4253
507,0.9380,0.4216
508,0.9385,0.4202
509,0.9387,0.3886
510,0.9392,0.2393
511,0.9389,0.2964
512,0.9396,0.3549
513,0.9395,0.3838
514,0.9391,0.3347
515,0.9397,0.3789
516,0.9398,0.3895
517,0.9399,0.4808
518,0.9403,0.3001
519,0.9405,0.4577
520,0.9406,0.3238
521,0.9406,0.4709
522,0.9409,0.3957
523,0.9411,0.3484
524,0.9412,0.4107
525,0.9416,0.3706
526,0.9422,0.3946
527,0.9423,0.5113
528,0.9426,0.3259
529,0.9420,0.2946
530,0.9428,0.4403
531,0.9429,0.4160
532,0.9430,0.4205
533,0.9435,0.3742
534,0.9430,0.2806
535,0.9432,0.4943
536,0.9432,0.4709
537,0.9437,0.4526
538,0.9441,0.3487
539,0.9442,0.2818
540,0.9446,0.3925
541,0.9448,0.3560
542,0.9445,0.4809
543,0.9450,0.4148
544,0.9451,0.3538
545,0.9453,0.2316
546,0.9455,0.2911
547,0.9452,0.4094
548,0.9452,0.3311
549,0.9459,0.4081
550,0.9460,0.4197
551,0.9459,0.2879
552,0.9465,0.5100
553,0.9464,0.4207
554,0.9467,0.4424
555,0.9468,0.3738
556,0.9467,0.4206
557,0.9475,0.3781
558,0.9471,0.3517
559,0.9475,0.2974
560,0.9475,0.3441
561,0.9480,0.4220
562,0.9482,0.3540
563,0.9483,0.4369
564,0.9489,0.4137
565,0.9488,0.4444
566,0.9486,0.3909
567,0.9490,0.4655
568,0.9489,0.3803
569,0.9489,0.4203
570,0.9499,0.3463
571,0.9500,0.4803
572,0.9496,0.3610
573,0.9497,0.5006
574,0.9498,0.2848
575,0.9500,0.3871
576,0.9505,0.4833
577,0.9502,0.3039
578,0.9502,0.3249
579,0.9505,0.4177
580,0.9507,0.4207
581,0.9515,0.4684
582,0.9514,0.2714
583,0.9514,0.2776
584,0.9511,0.3337
585,0.9512,0.3852
586,0.9518,0.4068
587,0.9520,0.4303
588,0.9522,0.4552
589,0.9522,0.4664
590,0.9527,0.2787
591,0.9527,0.2569
592,0.9526,0.3938
593,0.9528,0.4220
594,0.9533,0.2778
595,0.9528,0.4737
596,0.9531,0.2171
597,0.9532,0.3330
598,0.9531,0.4592
599,0.9540,0.4570
600,0.9540,0.4352
601,0.9537,0.3304
602,0.9538,0.3562
603,0.9544,0.3600
604,0.9538,0.3149
605,0.9542,0.4387
606,0.9541,0.4372
607,0.9550,0.4340
608,0.9547,0.4137
609,0.9551,0.2776
610,0.9547,0.4133
611,0.9552,0.4515
612,0.9555,0.3129
613,0.9555,0.3003
614,0.9554,0.3653
615,0.9560,0.3133
616,0.9557,0.2788
617,0.9558,0.4454
618,0.9563,0.3669
619,0.9559,0.2785
620,0.9561,0.4571
621,0.9566,0.4185
622,0.9566,0.2598
623,0.9571,0.4588
624,0.9567,0.4464
625,0.9567,0.2849
626,0.9571,0.4358
627,0.9572,0.4500
628,0.9576,0.3364
629,0.9571,0.4153
630,0.9574,0.4999
631,0.9575,0.4514
632,0.9574,0.3986
633,0.9576,0.3479
634,0.9580,0.4361
635,0.9581,0.3992
636,0.9580,0.4624
637,0.9585,0.4386
638,0.9589,0.4704
639,0.9586,0.3843
640,0.9592,0.4094
641,0.9588,0.4057
642,0.9587,0.4553
643,0.9590,0.3146
644,0.9593,0.4329
645,0.9594,0.3310
646,0.9593,0.4666
647,0.9598,0.2533
648,0.9600,0.3819
649,0.9600,0.3110
650,0.9598,0.3362
651,0.9602,0.2264
652,0.9602,0.2565
653,0.9603,0.4790
654,0.9600,0.3923
655,0.9607,0.4372
656,0.9604,0.3750
657,0.9604,0.3517
658,0.9608,0.4813
659,0.9608,0.2757
660,0.9611,0.3502
661,0.9614,0.3534
662,0.9615,0.4055
663,0.9615,0.4514
664,0.9616,0.4823
665,0.9614,0.3655
666,0.9617,0.3246
667,0.9619,0.4251
668,0.9622,0.3373
669,0.9621,0.3719
670,0.9620,0.3763
671,0.9624,0.3406
672,0.9625,0.4656
673,0.9623,0.4110
674,0.9624,0.4727
675,0.9625,0.5000
676,0.9630,0.4334
677,0.9629,0.3431
678,0.9630,0.3356
679,0.9636,0.3658
680,0.9630,0.3671
681,0.9637,0.5069
682,0.9636,0.4869
683,0.9638,0.3797
684,0.9634,0.4092
685,0.9639,0.4755
686,0.9637,0.4206
687,0.9639,0.4980
688,0.9634,0.3887
689,0.9639,0.4590
690,0.9643,0.4945
691,0.9642,0.3298
692,0.9643,0.2908
693,0.9641,0.4538
694,0.9645,0.3937
695,0.9649,0.3045
696,0.9647,0.4495
697,0.9652,0.4109
698,0.9649,0.4358
699,0.9645,0.3867
700,0.9648,0.3736
701,0.9652,0.4259
702,0.9656,0.4005
703,0.9656,0.3918
704,0.9655,0.4068
705,0.9656,0.4929
706,0.9656,0.4196
707,0.9657,0.4294
708,0.9663,0.4239
709,0.9657,0.3368
710,0.9660,0.4308
711,0.9658,0.4980
712,0.9665,0.3299
713,0.9663,0.3616
714,0.9667,0.4111
715,0.9662,0.3030
716,0.9667,0.3610
717,0.9668,0.4366
718,0.9669,0.4431
719,0.9669,0.2937
720,0.9668,0.3949
721,0.9668,0.4034
722,0.9671,0.4208
723,0.9673,0.4742
724,0.9674,0.4367
725,0.9676,0.3945
726,0.9673,0.4099
727,0.9675,0.3379
728,0.9674,0.4013
729,0.9676,0.3584
730,0.9675,0.4840
731,0.9677,0.4421
732,0.9680,0.4383
733,0.9684,0.2960
734,0.9683,0.4032
735,0.9679,0.3795
736,0.9683,0.4761
737,0.9687,0.3644
738,0.9686,0.4860
739,0.9684,0.4514
740,0.9686,0.3687
741,0.9687,0.3875
742,0.9691,0.4088
743,0.9690,0.4059
744,0.9692,0.4143
745,0.9691,0.3430
746,0.9689,0.2509
747,0.9691,0.3631
748,0.9693,0.2786
749,0.9694,0.4549
750,0.9693,0.3836
751,0.9693,0.3079
752,0.9694,0.4272
753,0.9699,0.3689
754,0.9697,0.4151
755,0.9696,0.3620
756,0.9699,0.3762
757,0.9700,0.3061
758,0.9697,0.3503
759,0.9703,0.4068
760,0.9704,0.3703
761,0.9703,0.3211
762,0.9703,0.4507
763,0.9704,0.2850
764,0.9707,0.3764
765,0.9706,0.3085
766,0.9705,0.3274
767,0.9704,0.3836
768,0.9708,0.4878
769,0.9709,0.3419
770,0.9711,0.4537
771,0.9710,0.3555
772,0.9712,0.3138
773,0.9712,0.4561
774,0.9710,0.2484
775,0.9713,0.3352
776,0.9713,0.2566
777,0.9710,0.4303
778,0.9714,0.4031
779,0.9714,0.4067
780,0.9715,0.3923
781,0.9715,0.3229
782,0.9716,0.3619
783,0.9720,0.4450
784,0.9722,0.3496
785,0.9719,0.3519
786,0.9719,0.4948
787,0.9720,0.4869
788,0.9721,0.3240
789,0.9720,0.4193
790,0.9727,0.3299
791,0.9726,0.3805
792,0.9725,0.3246
793,0.9725,0.3675
794,0.9728,0.4334
795,0.9727,0.4134
796,0.9725,0.4307
797,0.9727,0.4369
798,0.9728,0.3431
799,0.9733,0.3506
800,0.9732,0.3892
801,0.9733,0.3810
802,0.9731,0.3447
803,0.9732,0.5098
804,0.9729,0.3357
805,0.9733,0.3725
806,0.9736,0.3965
807,0.9733,0.4493
808,0.9735,0.4475
809,0.9732,0.3097
810,0.9734,0.4615
811,0.9735,0.2747
812,0.9736,0.3288
813,0.9738,0.3689
814,0.9738,0.4634
815,0.9739,0.3529
816,0.9739,0.3721
817,0.9739,0.4199
818,0.9739,0.4033
819,0.9738,0.4611
820,0.9743,0.3945
821,0.9739,0.4089
822,0.9741,0.4543
823,0.9746,0.2542
824,0.9747,0.4669
825,0.9747,0.4596
826,0.9745,0.4251
827,0.9745,0.4060
828,0.9744,0.3606
829,0.9750,0.3889
830,0.9747,0.3721
831,0.9750,0.4218
832,0.9752,0.4793
833,0.9748,0.3091
834,0.9750,0.3123
835,0.9749,0.3422
836,0.9750,0.3092
837,0.9752,0.4237
838,0.9754,0.2697
839,0.9753,0.3412
840,0.9755,0.4512
841,0.9753,0.4943
842,0.9754,0.3147
843,0.9757,0.2960
844,0.9753,0.2980
845,0.9756,0.4367
846,0.9758,0.3963
847,0.9761,0.3977
848,0.9758,0.3749
849,0.9759,0.4408
850,0.9760,0.4398
851,0.9759,0.3052
852,0.9761,0.3067
853,0.9761,0.4409
854,0.9763,0.4232
855,0.9761,0.3318
856,0.9761,0.4685
857,0.9763,0.2841
858,0.9762,0.4755
859,0.9766,0.4218
860,0.9766,0.4333
861,0.9765,0.4967
862,0.9767,0.2439
863,0.9767,0.4639
864,0.9766,0.3215
865,0.9765,0.3487
866,0.9771,0.3926
867,0.9769,0.4119
868,0.9767,0.3000
869,0.9769,0.4521
870,0.9771,0.2730
871,0.9772,0.3858
872,0.9772,0.3521
873,0.9770,0.3379
874,0.9777,0.4111
875,0.9767,0.4102
876,0.9773,0.4531
877,0.9773,0.4017
878,0.9773,0.4089
879,0.9772,0.4632
880,0.9774,0.3955
881,0.9774,0.3919
882,0.9776,0.4917
883,0.9775,0.3246
884,0.9777,0.3277
885,0.9779,0.4496
886,0.9778,0.2956
887,0.9779,0.3174
888,0.9778,0.4380
889,0.9778,0.2919
890,0.9779,0.3967
891,0.9777,0.3338
892,0.9782,0.3767
893,0.9780,0.3451
894,0.9780,0.4093
895,0.9782,0.4419
896,0.9784,0.4661
897,0.9784,0.4508
898,0.9786,0.4607
899,0.9787,0.2937
900,0.9783,0.4496
901,0.9783,0.3435
902,0.9782,0.2384
903,0.9786,0.3338
904,0.9787,0.2693
905,0.9786,0.2804
906,0.9787,0.4313
907,0.9789,0.3982
908,0.9790,0.3814
909,0.9790,0.4547
910,0.9789,0.2177
911,0.9790,0.4224
912,0.9790,0.4151
913,0.9788,0.2879
914,0.9789,0.3645
915,0.9791,0.4421
916,0.9788,0.4714
917,0.9793,0.3247
918,0.9792,0.3378
919,0.9795,0.4358
920,0.9794,0.3628
921,0.9791,0.4224
922,0.9797,0.3969
923,0.9795,0.3184
924,0.9794,0.3828
925,0.9798,0.4505
926,0.9798,0.3859
927,0.9796,0.4115
928,0.9797,0.4559
929,0.9798,0.3496
930,0.9801,0.4198
931,0.9798,0.4996
932,0.9799,0.3884
933,0.9798,0.2992
934,0.9799,0.3835
935,0.9800,0.3329
936,0.9799,0.4194
937,0.9801,0.2933
938,0.9800,0.3981
939,0.9803,0.3505
940,0.9801,0.4271
941,0.9803,0.2717
942,0.9801,0.3056
943,0.9802,0.4657
944,0.9802,0.4089
945,0.9807,0.3839
946,0.9805,0.3367
947,0.9805,0.3497
948,0.9805,0.3872
949,0.9802,0.4353
950,0.9807,0.4240
951,0.9809,0.3995
952,0.9807,0.3655
953,0.9804,0.2717
954,0.9810,0.3779
955,0.9807,0.2691
956,0.9810,0.3997
957,0.9808,0.3343
958,0.9810,0.2981
959,0.9807,0.4511
960,0.9810,0.4264
961,0.9810,0.4518
962,0.9808,0.3629
963,0.9812,0.4622
964,0.9811,0.4222
965,0.9809,0.3238
966,0.9808,0.4540
967,0.9813,0.3271
968,0.9811,0.4804
969,0.9813,0.2867
970,0.9815,0.3998
971,0.9815,0.4571
972,0.9814,0.4235
973,0.9814,0.3006
974,0.9812,0.4125
975,0.9815,0.3371
976,0.9814,0.4401
977,0.9816,0.4550
978,0.9819,0.3754
979,0.9820,0.2734
980,0.9817,0.4785
981,0.9819,0.3628
982,0.9813,0.4039
983,0.9820,0.4727
984,0.9819,0.4136
985,0.9818,0.4129
986,0.9819,0.4320
987,0.9821,0.2428
988,0.9820,0.3678
989,0.9819,0.4547
990,0.9819,0.5051
991,0.9824,0.4206
992,0.9820,0.3480
993,0.9822,0.4485
994,0.9824,0.4108
995,0.9824,0.4500
996,0.9824,0.3865
997,0.9823,0.4078
998,0.9821,0.4020
999,0.9825,0.4037
