Epoch,Loss,IOU_Train,IOU_Val,Time
0,0.353888,0.5379,0.4906,47.83
1,0.312113,0.5619,0.5119,42.27
2,0.290263,0.5743,0.5414,40.73
3,0.277406,0.5813,0.4832,40.74
4,0.266249,0.5879,0.4873,40.79
5,0.258321,0.5945,0.4441,40.82
6,0.249505,0.6015,0.4925,40.70
7,0.245104,0.6034,0.3988,40.72
8,0.238738,0.6082,0.5228,40.72
9,0.234102,0.6115,0.5299,40.96
