Epoch,Loss,IOU_Train,IOU_Val,Time
135,0.097857,0.7624,0.4914,40.71
136,0.097295,0.7634,0.4979,40.71
137,0.097078,0.7639,0.3993,40.71
138,0.097014,0.7638,0.4192,40.71
139,0.095721,0.7664,0.3243,40.71
140,0.095728,0.7662,0.4747,40.71
141,0.095184,0.7670,0.4221,40.86
142,0.094612,0.7681,0.5144,40.74
143,0.094489,0.7683,0.4774,40.79
144,0.093583,0.7699,0.3886,40.74
145,0.093386,0.7705,0.4483,40.72
146,0.092622,0.7718,0.4598,40.72
147,0.092461,0.7723,0.5060,40.73
148,0.091715,0.7734,0.4639,40.73
149,0.091540,0.7736,0.3632,40.72
150,0.090881,0.7750,0.4334,40.73
151,0.090298,0.7760,0.5270,41.03
152,0.090230,0.7764,0.3158,40.72
153,0.089564,0.7774,0.3479,40.73
154,0.088863,0.7786,0.3910,40.76
155,0.089074,0.7785,0.4769,40.77
156,0.088060,0.7801,0.5391,40.73
157,0.087786,0.7808,0.3994,40.71
158,0.087317,0.7815,0.5229,40.75
159,0.086619,0.7829,0.4535,40.75
160,0.086131,0.7836,0.4900,40.72
161,0.085725,0.7846,0.4904,40.73
162,0.085437,0.7851,0.4815,40.79
163,0.085250,0.7855,0.2758,40.74
164,0.084550,0.7866,0.5222,40.75
165,0.084209,0.7872,0.4615,40.87
166,0.083820,0.7880,0.4991,40.74
167,0.083533,0.7888,0.5113,40.74
168,0.083252,0.7893,0.4614,40.72
169,0.082271,0.7910,0.4663,40.73
170,0.082294,0.7910,0.4918,40.74
171,0.081570,0.7920,0.5280,40.75
172,0.081307,0.7928,0.3982,40.72
173,0.081389,0.7930,0.4721,40.78
174,0.080532,0.7943,0.5110,40.73
175,0.080029,0.7954,0.4976,40.72
176,0.079589,0.7963,0.3525,40.74
177,0.079339,0.7966,0.5358,41.01
178,0.078739,0.7979,0.3864,40.78
179,0.078564,0.7981,0.4637,40.76
180,0.078585,0.7982,0.4764,40.75
181,0.078091,0.7990,0.4725,40.75
182,0.077289,0.8007,0.4234,40.71
183,0.077234,0.8007,0.4369,40.71
184,0.076618,0.8019,0.5275,40.74
185,0.076715,0.8018,0.4083,40.71
186,0.075950,0.8032,0.3587,40.72
187,0.075692,0.8038,0.4401,40.70
188,0.075382,0.8044,0.4618,40.72
189,0.074953,0.8052,0.4741,40.86
190,0.074664,0.8059,0.4975,40.73
191,0.074660,0.8058,0.3374,40.72
192,0.073876,0.8076,0.3990,40.73
193,0.073630,0.8079,0.2502,40.73
194,0.073299,0.8084,0.4713,40.74
195,0.073173,0.8090,0.4026,40.72
196,0.072765,0.8097,0.4049,40.75
197,0.072240,0.8109,0.4799,40.74
198,0.071948,0.8114,0.4975,40.72
199,0.071609,0.8119,0.4350,40.72
200,0.071314,0.8125,0.4499,40.72
201,0.071204,0.8131,0.3327,40.75
202,0.070730,0.8139,0.4895,41.12
203,0.070391,0.8145,0.4293,40.77
204,0.070130,0.8151,0.4146,40.73
205,0.069785,0.8159,0.5073,40.72
206,0.069479,0.8165,0.4217,40.70
207,0.069130,0.8173,0.5236,40.75
208,0.068846,0.8178,0.5175,40.78
209,0.068690,0.8183,0.5120,40.74
210,0.068527,0.8186,0.4501,41.05
211,0.067762,0.8202,0.4501,42.33
212,0.067520,0.8208,0.4936,41.01
213,0.067423,0.8210,0.2814,40.79
214,0.067212,0.8214,0.4898,40.82
215,0.066880,0.8221,0.2353,40.84
216,0.066712,0.8226,0.4023,40.81
217,0.066179,0.8235,0.4598,40.78
218,0.065734,0.8246,0.3418,40.76
219,0.065551,0.8249,0.4389,40.80
220,0.065379,0.8252,0.5175,40.78
221,0.065118,0.8261,0.3032,40.81
222,0.064892,0.8265,0.4884,40.78
223,0.064548,0.8274,0.4802,40.78
224,0.064322,0.8278,0.4536,40.79
225,0.064239,0.8282,0.4881,40.79
226,0.063966,0.8285,0.4693,40.80
227,0.063502,0.8296,0.3471,40.79
228,0.063326,0.8301,0.3932,40.86
229,0.062833,0.8310,0.3854,40.78
230,0.062867,0.8312,0.4954,40.73
231,0.062532,0.8319,0.5170,40.74
232,0.062068,0.8328,0.5171,40.75
233,0.061819,0.8334,0.4220,40.73
234,0.061836,0.8336,0.3465,40.72
235,0.061203,0.8350,0.3998,40.84
236,0.060966,0.8355,0.4874,40.74
237,0.060879,0.8357,0.3279,40.74
238,0.060385,0.8368,0.4887,40.73
239,0.060445,0.8366,0.3583,41.03
240,0.060231,0.8374,0.3883,40.79
241,0.059964,0.8377,0.4935,40.80
242,0.059742,0.8384,0.4776,40.75
243,0.059340,0.8391,0.4239,40.87
244,0.059138,0.8397,0.4140,40.79
245,0.059122,0.8400,0.4583,40.73
246,0.058917,0.8405,0.4511,40.72
247,0.058164,0.8420,0.4982,40.71
248,0.058288,0.8419,0.5094,40.71
249,0.057979,0.8427,0.4132,40.76
250,0.057575,0.8435,0.4878,40.78
251,0.057422,0.8439,0.3993,40.78
252,0.057173,0.8444,0.3220,40.78
253,0.057014,0.8449,0.4932,40.76
254,0.056510,0.8460,0.4630,40.76
255,0.056418,0.8464,0.3939,40.82
256,0.056313,0.8465,0.3884,40.76
257,0.056019,0.8474,0.3077,40.72
258,0.055547,0.8485,0.5137,40.74
259,0.055668,0.8483,0.4920,40.79
260,0.055495,0.8488,0.4072,40.79
261,0.055190,0.8495,0.4378,40.82
262,0.055192,0.8500,0.3592,40.77
263,0.054566,0.8510,0.3433,40.77
264,0.054350,0.8517,0.4843,40.77
265,0.054305,0.8519,0.5140,40.77
266,0.053925,0.8528,0.4059,40.77
267,0.053810,0.8531,0.3526,40.78
268,0.053477,0.8537,0.4427,40.79
269,0.053164,0.8548,0.3370,40.78
270,0.053051,0.8550,0.3874,40.78
271,0.052922,0.8553,0.5050,40.75
272,0.052874,0.8556,0.4162,40.72
273,0.052517,0.8564,0.4497,40.72
274,0.052474,0.8568,0.4744,40.80
275,0.051927,0.8579,0.4413,40.79
276,0.051939,0.8580,0.4385,40.81
277,0.051774,0.8587,0.4080,40.77
278,0.051293,0.8596,0.2907,40.79
279,0.051230,0.8598,0.4565,40.77
280,0.051171,0.8600,0.4577,40.78
281,0.050690,0.8612,0.5104,40.78
282,0.050632,0.8615,0.4925,40.77
283,0.050464,0.8621,0.4629,40.79
284,0.050250,0.8625,0.2673,40.79
285,0.050042,0.8629,0.4687,40.78
286,0.049841,0.8638,0.4131,40.77
287,0.049593,0.8643,0.4811,40.81
288,0.049426,0.8647,0.4931,40.87
289,0.049153,0.8654,0.4591,40.76
290,0.049223,0.8653,0.3433,40.77
291,0.049011,0.8658,0.4313,40.77
292,0.048705,0.8666,0.4149,40.78
293,0.048360,0.8675,0.4215,40.81
294,0.048186,0.8681,0.4559,40.81
295,0.047890,0.8690,0.4639,40.78
296,0.047935,0.8687,0.2968,40.78
297,0.047816,0.8689,0.3594,40.80
298,0.047566,0.8697,0.4038,40.78
299,0.047477,0.8700,0.4529,40.83
300,0.047111,0.8709,0.4208,40.79
301,0.047085,0.8711,0.4744,40.84
302,0.046833,0.8720,0.4506,40.76
303,0.046442,0.8727,0.4735,40.85
304,0.046522,0.8727,0.3432,40.74
305,0.046370,0.8731,0.4605,40.74
306,0.046170,0.8739,0.4780,40.73
307,0.045844,0.8745,0.3377,40.76
308,0.045648,0.8750,0.4332,40.75
309,0.045592,0.8753,0.4837,40.77
310,0.045507,0.8756,0.3856,40.75
311,0.045321,0.8760,0.5081,40.73
312,0.045052,0.8767,0.4864,40.73
313,0.044773,0.8774,0.4094,40.72
314,0.044690,0.8778,0.4150,40.72
315,0.044302,0.8789,0.3546,40.72
316,0.044481,0.8784,0.4679,40.74
317,0.044205,0.8791,0.4847,40.74
318,0.043864,0.8801,0.3868,40.79
319,0.043968,0.8796,0.3935,40.73
320,0.043614,0.8807,0.3686,40.77
321,0.043552,0.8810,0.4362,40.79
322,0.043511,0.8814,0.4621,40.73
323,0.043147,0.8822,0.4372,40.73
324,0.043193,0.8819,0.2097,40.74
325,0.043054,0.8824,0.3790,40.71
326,0.043039,0.8827,0.4695,40.72
327,0.042626,0.8837,0.5405,40.76
328,0.042362,0.8844,0.4066,40.78
329,0.042288,0.8848,0.4911,40.79
330,0.042076,0.8851,0.4456,40.78
331,0.041906,0.8859,0.4941,40.81
332,0.041655,0.8864,0.4620,40.79
333,0.041762,0.8864,0.4779,40.91
334,0.041698,0.8864,0.2333,40.76
335,0.041432,0.8872,0.4935,40.83
336,0.041370,0.8873,0.5068,40.77
337,0.041279,0.8876,0.4297,40.80
338,0.041032,0.8885,0.4346,40.78
339,0.040790,0.8890,0.4645,40.78
340,0.040772,0.8892,0.4172,40.79
341,0.040570,0.8896,0.3427,40.79
342,0.040494,0.8901,0.3792,40.77
343,0.040168,0.8908,0.4793,40.77
344,0.040029,0.8912,0.4649,40.78
345,0.039975,0.8914,0.4667,40.77
346,0.039629,0.8925,0.5025,40.78
347,0.039622,0.8924,0.4640,40.82
348,0.039411,0.8929,0.3888,40.81
349,0.039345,0.8935,0.5139,40.73
350,0.039421,0.8930,0.4222,40.73
351,0.039465,0.8931,0.4615,40.79
352,0.039226,0.8936,0.4986,40.79
353,0.038882,0.8947,0.3760,40.87
354,0.038745,0.8952,0.4310,40.78
355,0.038546,0.8957,0.4025,40.84
356,0.038535,0.8955,0.3682,40.84
357,0.038416,0.8960,0.3738,40.79
358,0.038215,0.8967,0.2899,40.79
359,0.038039,0.8970,0.2971,40.78
360,0.038000,0.8973,0.3762,40.78
361,0.037833,0.8980,0.4808,40.97
362,0.037675,0.8982,0.4431,40.82
363,0.037605,0.8984,0.4858,40.78
364,0.037477,0.8988,0.4064,41.18
365,0.037193,0.8996,0.4664,40.76
366,0.037311,0.8993,0.4106,40.77
367,0.036997,0.9003,0.4262,40.80
368,0.036821,0.9006,0.4528,41.96
369,0.036844,0.9008,0.3723,40.91
370,0.036806,0.9008,0.3968,40.76
371,0.036498,0.9016,0.4580,40.79
372,0.036433,0.9017,0.3985,40.79
373,0.036166,0.9026,0.4100,40.80
374,0.036255,0.9025,0.4309,40.85
375,0.036224,0.9026,0.3777,40.78
376,0.035982,0.9031,0.4645,40.78
377,0.036044,0.9032,0.5146,40.78
378,0.035880,0.9036,0.4041,40.80
379,0.035680,0.9042,0.4075,40.81
380,0.035598,0.9045,0.4267,41.05
381,0.035376,0.9050,0.4303,40.80
382,0.035248,0.9054,0.4864,40.89
383,0.035082,0.9059,0.4515,40.79
384,0.034960,0.9063,0.4597,40.81
385,0.034964,0.9062,0.3544,42.23
386,0.034871,0.9064,0.2855,40.96
387,0.034820,0.9066,0.3018,40.77
388,0.034489,0.9077,0.4511,40.77
389,0.034309,0.9081,0.3022,40.73
390,0.034390,0.9080,0.4657,40.85
391,0.034214,0.9085,0.4508,40.80
392,0.034286,0.9084,0.4693,41.02
393,0.033970,0.9092,0.3886,40.77
394,0.034076,0.9090,0.3723,40.79
395,0.033813,0.9098,0.4774,40.86
396,0.033762,0.9099,0.4184,40.79
397,0.033672,0.9101,0.2845,40.79
398,0.033554,0.9104,0.4190,42.00
399,0.033458,0.9109,0.3511,40.81
400,0.033067,0.9118,0.4691,40.78
401,0.033046,0.9120,0.2841,40.79
402,0.033086,0.9119,0.3426,40.79
403,0.032973,0.9121,0.4624,40.79
404,0.032965,0.9123,0.3725,40.77
405,0.032864,0.9126,0.3853,40.77
406,0.032564,0.9135,0.4230,40.79
407,0.032641,0.9133,0.3000,40.79
408,0.032426,0.9138,0.4492,40.87
409,0.032286,0.9142,0.4055,40.78
410,0.032348,0.9141,0.3752,40.76
411,0.032291,0.9143,0.3863,40.73
412,0.032149,0.9147,0.3333,40.77
413,0.031753,0.9158,0.4547,40.75
414,0.031882,0.9155,0.4641,40.73
415,0.031794,0.9158,0.3301,40.72
416,0.031533,0.9165,0.5269,40.76
417,0.031688,0.9161,0.4330,40.79
418,0.031402,0.9168,0.4842,40.75
419,0.031272,0.9172,0.3191,40.75
420,0.031295,0.9171,0.3085,40.74
421,0.031201,0.9175,0.3942,41.91
422,0.031122,0.9176,0.3842,40.84
423,0.030930,0.9184,0.4364,40.77
424,0.030871,0.9184,0.3808,40.77
425,0.030723,0.9189,0.3122,40.80
426,0.030792,0.9188,0.4630,40.77
427,0.030676,0.9190,0.3257,40.83
428,0.030497,0.9197,0.4754,42.26
429,0.030423,0.9197,0.4199,40.92
430,0.030428,0.9200,0.4499,40.77
431,0.030188,0.9207,0.4352,40.78
432,0.030196,0.9206,0.4656,40.77
433,0.030185,0.9206,0.4684,40.78
434,0.029956,0.9212,0.4571,40.82
435,0.029802,0.9218,0.4407,40.72
436,0.029741,0.9218,0.4570,40.80
437,0.029804,0.9218,0.4514,40.74
438,0.029668,0.9221,0.4815,40.75
439,0.029938,0.9217,0.4723,40.78
440,0.029241,0.9233,0.3513,40.77
441,0.029232,0.9233,0.5187,40.75
442,0.029176,0.9237,0.2773,40.78
443,0.029310,0.9233,0.5011,40.78
444,0.029123,0.9238,0.4628,40.82
445,0.029148,0.9237,0.4329,40.80
446,0.029040,0.9240,0.4194,40.77
447,0.028687,0.9251,0.4543,40.77
448,0.028741,0.9249,0.4619,40.78
449,0.028834,0.9246,0.2757,40.75
450,0.028553,0.9255,0.4626,40.74
451,0.028303,0.9263,0.3879,40.74
452,0.028360,0.9261,0.4010,40.84
453,0.028324,0.9262,0.3099,40.74
454,0.028359,0.9261,0.4134,40.75
455,0.028279,0.9264,0.4383,40.73
456,0.027968,0.9272,0.4868,40.73
457,0.027953,0.9272,0.3126,40.73
458,0.028170,0.9266,0.4914,40.72
459,0.027918,0.9275,0.4758,40.73
460,0.027852,0.9275,0.4507,40.75
461,0.027783,0.9278,0.3754,40.78
462,0.027654,0.9282,0.4556,40.77
463,0.027597,0.9282,0.3469,40.77
464,0.027439,0.9289,0.4951,40.77
465,0.027230,0.9294,0.4405,40.77
466,0.027306,0.9292,0.2861,40.78
467,0.027167,0.9296,0.3794,40.78
468,0.027052,0.9299,0.3040,40.77
469,0.027171,0.9297,0.3806,40.82
470,0.027096,0.9300,0.4388,40.82
471,0.026848,0.9304,0.2835,40.81
472,0.026783,0.9308,0.4252,40.95
473,0.026743,0.9308,0.4055,40.78
474,0.026617,0.9312,0.4364,40.78
475,0.026696,0.9310,0.4715,40.78
476,0.026543,0.9314,0.3383,40.80
477,0.026520,0.9315,0.3387,40.78
478,0.026219,0.9324,0.2820,40.78
479,0.026354,0.9320,0.4491,40.78
480,0.026313,0.9321,0.3746,40.78
481,0.026283,0.9321,0.5245,41.80
482,0.025940,0.9330,0.4330,40.80
483,0.025942,0.9332,0.3546,40.76
484,0.025847,0.9335,0.4449,40.76
485,0.025793,0.9336,0.3428,40.79
486,0.025820,0.9337,0.3271,40.87
487,0.025615,0.9343,0.3312,41.00
488,0.025626,0.9343,0.3092,40.78
489,0.025527,0.9345,0.4781,40.95
490,0.025444,0.9347,0.4292,40.77
491,0.025332,0.9349,0.3914,40.81
492,0.025200,0.9354,0.4294,40.79
493,0.025268,0.9353,0.3821,40.80
494,0.025029,0.9360,0.3915,40.91
495,0.025027,0.9358,0.3419,40.78
496,0.025017,0.9360,0.4559,40.86
497,0.025182,0.9356,0.4307,40.83
498,0.025036,0.9359,0.4431,40.93
499,0.024741,0.9367,0.4604,40.87
500,0.024915,0.9362,0.4618,40.83
501,0.024539,0.9374,0.2484,40.78
502,0.024660,0.9371,0.3853,40.82
503,0.024563,0.9373,0.3688,40.80
504,0.024344,0.9380,0.4386,40.80
505,0.024383,0.9379,0.4538,40.83
506,0.024385,0.9378,0.4253,40.91
507,0.024290,0.9380,0.4216,40.80
508,0.024144,0.9385,0.4202,40.80
509,0.024042,0.9387,0.3886,40.78
510,0.023926,0.9392,0.2393,40.79
511,0.024024,0.9389,0.2964,40.79
512,0.023784,0.9396,0.3549,40.79
513,0.023772,0.9395,0.3838,40.78
514,0.023922,0.9391,0.3347,40.79
515,0.023769,0.9397,0.3789,40.78
516,0.023695,0.9398,0.3895,40.79
517,0.023644,0.9399,0.4808,40.78
518,0.023497,0.9403,0.3001,40.78
519,0.023477,0.9405,0.4577,40.78
520,0.023398,0.9406,0.3238,40.78
521,0.023402,0.9406,0.4709,40.78
522,0.023320,0.9409,0.3957,40.79
523,0.023243,0.9411,0.3484,40.82
524,0.023224,0.9412,0.4107,40.80
525,0.023061,0.9416,0.3706,40.79
526,0.022923,0.9422,0.3946,41.98
527,0.022867,0.9423,0.5113,40.85
528,0.022708,0.9426,0.3259,40.80
529,0.022938,0.9420,0.2946,40.80
530,0.022689,0.9428,0.4403,40.84
531,0.022678,0.9429,0.4160,40.79
532,0.022621,0.9430,0.4205,40.78
533,0.022463,0.9435,0.3742,40.99
534,0.022575,0.9430,0.2806,40.78
535,0.022557,0.9432,0.4943,40.78
536,0.022554,0.9432,0.4709,40.78
537,0.022330,0.9437,0.4526,40.78
538,0.022255,0.9441,0.3487,40.78
539,0.022176,0.9442,0.2818,40.78
540,0.022106,0.9446,0.3925,40.78
541,0.022058,0.9448,0.3560,40.78
542,0.022091,0.9445,0.4809,40.79
543,0.021905,0.9450,0.4148,40.78
544,0.021874,0.9451,0.3538,40.79
545,0.021810,0.9453,0.2316,40.79
546,0.021775,0.9455,0.2911,40.80
547,0.021857,0.9452,0.4094,40.79
548,0.021822,0.9452,0.3311,40.84
549,0.021594,0.9459,0.4081,40.78
550,0.021555,0.9460,0.4197,40.76
551,0.021597,0.9459,0.2879,40.78
552,0.021427,0.9465,0.5100,40.75
553,0.021432,0.9464,0.4207,40.79
554,0.021296,0.9467,0.4424,40.78
555,0.021266,0.9468,0.3738,40.80
556,0.021295,0.9467,0.4206,40.78
557,0.021075,0.9475,0.3781,40.78
558,0.021187,0.9471,0.3517,40.79
559,0.021034,0.9475,0.2974,40.78
560,0.021074,0.9475,0.3441,40.79
561,0.020869,0.9480,0.4220,40.78
562,0.020855,0.9482,0.3540,40.78
563,0.020764,0.9483,0.4369,40.80
564,0.020558,0.9489,0.4137,40.79
565,0.020608,0.9488,0.4444,40.80
566,0.020621,0.9486,0.3909,40.78
567,0.020524,0.9490,0.4655,40.77
568,0.020556,0.9489,0.3803,40.78
569,0.020587,0.9489,0.4203,40.78
570,0.020260,0.9499,0.3463,40.90
571,0.020187,0.9500,0.4803,40.78
572,0.020319,0.9496,0.3610,40.79
573,0.020248,0.9497,0.5006,40.81
574,0.020243,0.9498,0.2848,40.81
575,0.020147,0.9500,0.3871,40.79
576,0.019976,0.9505,0.4833,40.79
577,0.020116,0.9502,0.3039,40.78
578,0.020138,0.9502,0.3249,40.75
579,0.019983,0.9505,0.4177,40.73
580,0.019965,0.9507,0.4207,40.74
581,0.019726,0.9515,0.4684,40.76
582,0.019730,0.9514,0.2714,40.74
583,0.019675,0.9514,0.2776,40.75
584,0.019814,0.9511,0.3337,40.76
585,0.019790,0.9512,0.3852,40.75
586,0.019581,0.9518,0.4068,40.75
587,0.019432,0.9520,0.4303,40.73
588,0.019413,0.9522,0.4552,40.82
589,0.019397,0.9522,0.4664,40.77
590,0.019240,0.9527,0.2787,40.77
591,0.019218,0.9527,0.2569,40.74
592,0.019246,0.9526,0.3938,40.74
593,0.019212,0.9528,0.4220,40.78
594,0.019024,0.9533,0.2778,40.76
595,0.019215,0.9528,0.4737,40.76
596,0.019083,0.9531,0.2171,40.83
597,0.019064,0.9532,0.3330,40.74
598,0.019088,0.9531,0.4592,40.81
599,0.018768,0.9540,0.4570,40.80
600,0.018795,0.9540,0.4352,40.89
601,0.018870,0.9537,0.3304,40.93
602,0.018830,0.9538,0.3562,40.72
603,0.018575,0.9544,0.3600,40.73
604,0.018792,0.9538,0.3149,40.72
605,0.018716,0.9542,0.4387,40.76
606,0.018754,0.9541,0.4372,40.72
607,0.018449,0.9550,0.4340,40.75
608,0.018548,0.9547,0.4137,40.73
609,0.018410,0.9551,0.2776,40.75
610,0.018528,0.9547,0.4133,40.79
611,0.018330,0.9552,0.4515,40.74
612,0.018253,0.9555,0.3129,40.73
613,0.018224,0.9555,0.3003,40.76
614,0.018251,0.9554,0.3653,40.77
615,0.018130,0.9560,0.3133,40.73
616,0.018216,0.9557,0.2788,40.76
617,0.018133,0.9558,0.4454,40.75
618,0.017979,0.9563,0.3669,40.79
619,0.018134,0.9559,0.2785,40.75
620,0.017994,0.9561,0.4571,40.81
621,0.017871,0.9566,0.4185,40.86
622,0.017849,0.9566,0.2598,40.79
623,0.017687,0.9571,0.4588,40.73
624,0.017852,0.9567,0.4464,40.77
625,0.017817,0.9567,0.2849,40.78
626,0.017671,0.9571,0.4358,41.95
627,0.017671,0.9572,0.4500,40.87
628,0.017505,0.9576,0.3364,40.74
629,0.017652,0.9571,0.4153,40.74
630,0.017565,0.9574,0.4999,40.74
631,0.017566,0.9575,0.4514,40.77
632,0.017562,0.9574,0.3986,40.78
633,0.017495,0.9576,0.3479,40.78
634,0.017361,0.9580,0.4361,40.80
635,0.017302,0.9581,0.3992,40.82
636,0.017335,0.9580,0.4624,40.77
637,0.017153,0.9585,0.4386,40.78
638,0.017039,0.9589,0.4704,40.78
639,0.017146,0.9586,0.3843,40.78
640,0.016941,0.9592,0.4094,40.79
641,0.017100,0.9588,0.4057,40.85
642,0.017080,0.9587,0.4553,40.79
643,0.016954,0.9590,0.3146,40.79
644,0.016841,0.9593,0.4329,40.78
645,0.016780,0.9594,0.3310,40.80
646,0.016868,0.9593,0.4666,40.79
647,0.016727,0.9598,0.2533,40.80
648,0.016632,0.9600,0.3819,40.80
649,0.016675,0.9600,0.3110,40.80
650,0.016696,0.9598,0.3362,40.79
651,0.016568,0.9602,0.2264,40.79
652,0.016590,0.9602,0.2565,41.05
653,0.016487,0.9603,0.4790,40.78
654,0.016649,0.9600,0.3923,40.78
655,0.016394,0.9607,0.4372,40.78
656,0.016442,0.9604,0.3750,40.92
657,0.016468,0.9604,0.3517,40.82
658,0.016357,0.9608,0.4813,40.82
659,0.016340,0.9608,0.2757,40.88
660,0.016218,0.9611,0.3502,40.79
661,0.016097,0.9614,0.3534,40.85
662,0.016059,0.9615,0.4055,40.80
663,0.016122,0.9615,0.4514,40.80
